timestamp,average_heart_rate,start_heart_rate,end_heart_rate,hrv_baseline,skin_conductance_levels
2022-05-17 12:31:56+02:00,NA,91,87,34.0,[18.20995330810547 20.962575912475582 0.0 0.0 19.53456687927246 24.0395622253418 24.466779708862305 24.196674346923828 24.02086067199707 23.863460540771484 23.70545959472656 23.55837059020996 23.396728515625 23.216571807861328 23.07775115966797 22.944934844970703 22.824073791503903 22.700870513916016 22.57146453857422 22.41847801208496 22.316011428833008 22.195528030395508 22.07109642028809 21.970333099365234 21.81083869934082 21.69192886352539 21.57746696472168 21.467182159423828 21.35893440246582 21.24036026000977 21.10770606994629 20.995250701904297 20.89720344543457 20.78450584411621 20.678186416625977 20.590251922607425 20.502838134765625 20.384056091308597 20.29527282714844 20.219406127929688 20.13947486877441 20.061054229736328 19.98716163635254 19.915916442871094 19.85155868530273 19.788389205932617 19.72860336303711 19.6658992767334 19.596813201904297 19.54579734802246 19.492780685424805 19.434223175048828 19.39353370666504 19.346683502197266 19.29805564880371 19.260669708251957 19.218589782714844 19.17759323120117 19.1446590423584 19.10916519165039 19.07901763916016 19.03873062133789 19.009109497070312 18.9677677154541 18.941425323486328 18.91339492797852 18.89394760131836 18.86090469360352 18.83662414550781 18.821496963500977 18.796724319458008 18.765525817871094 18.735353469848636 18.719736099243164 18.698162078857425 18.685413360595703 18.66757583618164 18.65817642211914 18.63962745666504 18.63549041748047 18.629364013671875 18.6185302734375 18.603790283203125 18.58778953552246 18.586814880371094 18.562402725219727 18.5522403717041 18.54371452331543 18.541194915771484 18.534887313842773 18.517253875732425 18.51128578186035 18.50172996520996 18.497663497924805 18.49453353881836 18.481185913085938 18.469425201416016 18.45865249633789 18.459875106811523 18.45595932006836 18.45360374450684 18.44820213317871 18.441829681396484 18.443363189697266 18.441429138183597 18.435829162597656 18.429479598999023 18.42387008666992 18.42287254333496 18.429224014282227 18.43209457397461 18.430896759033203 18.43167495727539 18.42791175842285 18.42908096313477 18.431720733642575 18.435115814208984 18.4422664642334 18.440120697021484 0.0]
2022-05-18 02:16:14+02:00,NA,77,77,33.67,[35.803470611572266 22.10346984863281 21.72657966613769 21.33261489868164 21.02352523803711 20.832368850708008 20.62628746032715 20.42327117919922 20.29450225830078 20.208051681518555 20.067270278930664 19.971580505371094 19.894481658935547 19.823678970336918 19.739110946655277 19.65839385986328 19.595535278320312 19.53822326660156 19.48366928100586 19.421993255615234 19.362354278564453 19.303409576416016 19.253870010375977 19.209980010986328 19.167709350585938 19.13387107849121 19.08873176574707 19.05397605895996 19.0188102722168 18.989023208618164 18.956432342529297 18.9182186126709 18.882476806640625 18.844072341918945 18.804594039916992 18.77577209472656 18.748424530029297 18.718992233276367 18.69572639465332 18.661306381225582 18.629297256469727 18.59457015991211 18.571163177490234 18.55169105529785 18.5188102722168 18.492116928100582 18.479610443115234 18.460729598999023 18.433467864990234 18.412891387939453 18.398181915283203 18.38433837890625 18.352771759033203 18.323894500732425 18.31627082824707 18.315168380737305 18.29690170288086 18.27622985839844 18.26411819458008 18.234281539916992 18.215425491333008 18.19788360595703 18.187959671020508 18.169904708862305 18.15948486328125 18.146808624267575 18.13215065002441 18.120868682861328 18.10746383666992 18.092979431152344 18.07657241821289 18.054447174072266 18.0397891998291 18.02803421020508 18.00957679748535 17.994834899902344 17.977588653564453 17.96028709411621 17.949508666992188 17.944156646728516 17.93471908569336 17.923601150512695 17.90618896484375 17.897125244140625 17.890308380126953 17.883922576904297 17.875141143798828 17.864765167236328 17.86113739013672 17.856002807617188 17.852426528930664 17.844947814941406 17.82907485961914 17.82149887084961 17.818359375 17.809978485107422 17.809452056884766 17.801921844482422 17.79905891418457 17.79221534729004 17.777320861816406 17.773696899414062 17.770763397216797 17.7633113861084 17.757787704467773 17.747982025146484 17.735097885131836 17.7222900390625 17.710983276367188 17.705974578857422 17.716522216796875 17.71116828918457 17.706045150756836 17.703319549560547 17.69317626953125 17.682239532470703 17.67745018005371 17.674036026000977 17.668230056762695 17.65934181213379]
2022-05-19 03:20:08+02:00,NA,76,74,36.91,[16.90874671936035 17.33120346069336 17.50597381591797 17.691808700561523 17.840675354003906 17.984052658081055 18.1584415435791 18.25397109985352 18.315540313720703 18.384126663208008 18.458406448364254 18.50643539428711 18.558347702026367 18.603975296020508 18.64336204528809 18.682865142822266 18.720165252685547 18.755184173583984 18.786937713623047 18.81927490234375 18.8548641204834 18.88074493408203 18.9032039642334 18.91698265075684 18.943683624267575 18.963966369628903 18.987749099731445 19.00863647460937 19.028844833374023 19.046390533447266 19.067670822143555 19.08491897583008 19.09019088745117 19.101726531982425 19.12994384765625 19.14698982238769 19.15802383422852 19.176645278930664 19.19791030883789 19.2089786529541 19.2172908782959 19.24054527282715 19.25691795349121 19.264497756958008 19.27364730834961 19.287641525268555 19.29741668701172 19.30954360961914 19.335678100585938 19.34729385375977 19.36152458190918 19.368114471435547 19.37350845336914 19.38677024841309 19.391525268554688 19.407882690429688 19.42245101928711 19.425960540771484 19.439960479736328 19.457294464111328 19.459962844848636 19.47394371032715 19.48752212524414 19.49148178100586 19.495094299316406 19.50885391235352 19.528188705444336 19.54685401916504 19.55191421508789 19.56569480895996 19.57258415222168 19.56678771972656 19.586105346679688 19.58290672302246 19.59108543395996 19.60125541687012 19.613866806030277 19.620513916015625 19.62093162536621 19.633886337280277 19.645017623901367 19.645095825195312 19.6468505859375 19.65755653381348 19.660579681396484 19.66236686706543 19.68280792236328 19.68548583984375 19.675853729248047 19.68736267089844 19.70165061950684 19.70116233825684 19.707210540771484 19.71055603027344 19.715770721435547 19.72272300720215 19.733062744140625 19.742504119873047 19.73678207397461 19.74448585510254 19.754383087158203 19.74770736694336 19.753664016723636 19.765872955322266 19.766895294189453 19.75864601135254 19.769481658935547 19.78145217895508 19.77268409729004 19.77182388305664 19.787372589111328 19.79647445678711 19.782207489013672 19.799362182617188 19.799213409423828 19.8046817779541 19.812219619750977 19.81140899658203 19.81897354125977 19.826526641845703]
2022-05-20 01:24:27+02:00,NA,75,65,40.81,[0.0 0.0 0.0 19.06554412841797 19.841236114501957 19.932449340820312 20.058399200439453 20.11830139160156 20.14750099182129 20.210878372192383 20.261911392211918 20.29065322875977 20.31423568725586 20.324132919311523 20.35016822814941 20.3922176361084 20.425323486328125 20.46363639831543 20.4890251159668 20.509387969970703 20.54299545288086 20.569974899291992 20.594633102416992 20.614826202392575 20.629138946533203 20.65485382080078 20.66353988647461 20.680923461914062 20.695560455322266 20.700374603271484 20.714555740356445 20.73261833190918 20.753154754638672 20.782302856445312 20.795787811279297 20.80172348022461 20.806514739990234 20.797103881835938 20.80308723449707 20.824405670166016 20.84329605102539 20.86880874633789 20.88343811035156 20.89131546020508 20.894906997680664 20.921611785888672 20.94590377807617 20.95125961303711 20.9621639251709 20.979022979736328 20.989761352539062 21.002260208129883 21.030073165893555 21.043399810791016 21.06117248535156 21.07784080505371 21.086334228515625 21.10134506225586 21.118576049804688 21.138357162475582 21.15805053710937 21.165847778320312 21.183349609375 21.19597816467285 21.210140228271484 21.235759735107425 21.235349655151367 21.241559982299805 21.25479507446289 21.258625030517575 21.271190643310547 21.26532554626465 21.268674850463867 21.279476165771484 21.292131423950195 21.297826766967773 21.308942794799805 21.311824798583984 21.316131591796875 21.3176383972168 21.334457397460938 21.35014533996582 21.35647964477539 21.36086082458496 21.374195098876957 21.372840881347656 21.369844436645508 21.375280380249023 21.383529663085938 21.378734588623047 21.386892318725582 21.39402198791504 21.397815704345703 21.402223587036133 21.40268325805664 21.41022491455078 21.430503845214844 21.43800926208496 21.42580795288086 21.429895401000977 21.432308197021484 21.43235206604004 21.43875503540039 21.43840980529785 21.43323135375977 21.44677352905273 21.449031829833984 21.444957733154297 21.44868850708008 21.463138580322266 21.45657539367676 21.459177017211918 21.47052955627441 21.47242927551269 21.475833892822266 21.48868751525879 21.50132369995117 21.50157165527344 21.496082305908203 21.48774719238281]
2022-05-21 00:36:59+02:00,NA,81,81,59.38,[15.314355850219728 15.437538146972656 15.174394607543944 14.783897399902344 17.413570404052734 17.600811004638672 17.711721420288086 17.79220962524414 17.852031707763672 17.908794403076172 17.960657119750977 18.00961685180664 18.06142807006836 18.10341453552246 18.133033752441406 18.151439666748047 18.17411994934082 18.21169662475586 18.22458839416504 18.244598388671875 18.26073837280273 18.278961181640625 18.29333877563477 18.308740615844727 18.332820892333984 18.350879669189453 18.368072509765625 18.38533592224121 18.400644302368164 18.42581558227539 18.44367790222168 18.46207046508789 18.479381561279297 18.495677947998047 18.504159927368164 18.522899627685547 18.531307220458984 18.536975860595703 18.541051864624023 18.548694610595703 18.552562713623047 18.5512638092041 18.545413970947266 18.55842018127441 18.572734832763672 18.57470321655273 18.58157157897949 18.58624649047852 18.60676383972168 18.60892105102539 18.61386489868164 18.625713348388672 18.63939094543457 18.64243698120117 18.650299072265625 18.65865135192871 18.66748046875 18.67428398132324 18.68552589416504 18.69498443603516 18.702110290527344 18.712963104248047 18.726394653320312 18.733760833740234 18.7403564453125 18.754240036010746 18.761852264404297 18.76244735717773 18.763595581054688 18.774799346923828 18.783527374267575 18.787322998046875 18.793975830078125 18.801288604736328 18.811084747314453 18.820331573486328 18.823862075805664 18.825801849365234 18.83177757263184 18.830097198486328 18.839799880981445 18.84980583190918 18.859346389770508 18.859378814697266 18.860864639282227 18.869047164916992 18.86968994140625 18.871511459350582 18.879858016967773 18.88995742797852 18.88484764099121 18.885725021362305 18.88806533813477 18.890724182128903 18.895896911621094 18.900997161865234 18.898609161376957 18.898876190185547 18.89725685119629 18.902637481689453 18.9133243560791 18.91946792602539 18.92527198791504 18.9362907409668 18.93529891967773 18.9395751953125 18.94277000427246 18.947025299072266 18.95332908630371 18.960790634155277 18.967153549194336 18.970251083374023 18.975170135498047 18.98438835144043 18.980743408203125 18.98346519470215 18.993885040283203 18.994579315185547 19.005298614501957 0.0]
2022-05-22 02:24:16+02:00,88.0,90,86,39.23,[22.372318267822266 22.43171119689941 22.45043563842773 22.461862564086918 22.45871353149414 22.443119049072266 22.430768966674805 22.412761688232425 22.39508819580078 22.379966735839844 22.357973098754883 22.32097625732422 22.301393508911133 22.273757934570312 22.24873352050781 22.21570205688477 22.19674491882324 22.17083740234375 22.130828857421875 22.087989807128903 22.048992156982425 22.03207397460937 22.00225830078125 21.969669342041016 21.934009552001957 21.903291702270508 21.8836612701416 21.858539581298828 21.828800201416016 21.803272247314453 21.776514053344727 21.758493423461918 21.74589157104492 21.73008346557617 21.709569931030277 21.68954849243164 21.66458320617676 21.6434268951416 21.629165649414062 21.620594024658203 21.6032657623291 21.588329315185547 21.575382232666016 21.56406784057617 21.5484676361084 21.534521102905277 21.527080535888672 21.51714134216309 21.496625900268555 21.496665954589844 21.482318878173828 21.46780586242676 21.44890022277832 21.440093994140625 21.439010620117188 21.43355178833008 21.42612075805664 21.421295166015625 21.413448333740234 21.396785736083984 21.396711349487305 21.390560150146484 21.37606430053711 21.36564064025879 21.35591506958008 21.35531234741211 21.34812355041504 21.34092712402344 21.3354434967041 21.324264526367188 21.316221237182617 21.32040023803711 21.3041934967041 21.293292999267575 21.2985897064209 21.29241752624512 21.286022186279297 21.28537940979004 21.27939796447754 21.273067474365234 21.273357391357425 21.27405166625977 21.27458000183105 21.25942039489746 21.250736236572266 21.24418258666992 21.24413108825684 21.247703552246094 21.24324607849121 21.247676849365234 21.24823570251465 21.253143310546875 21.31046485900879 21.548358917236328 22.282657623291016 23.724197387695312 25.259557723999023 25.971664428710938 26.157455444335938 26.465030670166016 26.31118392944336 26.072406768798828 25.86327171325684 25.699386596679688 25.537033081054688 25.38045310974121 25.268463134765625 25.150733947753903 25.05425453186035 24.96968460083008 24.863178253173828 24.736835479736328 24.656932830810547 24.586055755615234 24.49703598022461 24.424510955810547 24.335262298583984 24.228904724121094 24.154129028320312 24.096370697021484]
2022-05-23 02:08:23+02:00,NA,73,73,52.84,[15.152212142944336 15.836552619934082 16.20865249633789 16.425710678100586 16.581432342529297 16.700658798217773 16.78365135192871 16.855010986328125 16.919858932495117 16.966161727905273 17.029674530029297 17.082408905029297 17.114341735839844 17.147396087646484 17.17068099975586 17.200647354125977 17.21941375732422 17.232257843017578 17.250015258789062 17.253902435302734 17.262144088745117 17.28134536743164 17.280818939208984 17.289348602294922 17.2973575592041 17.299854278564453 17.3061580657959 17.314678192138672 17.315954208374023 17.319936752319336 17.323307037353516 17.326698303222656 17.33182144165039 17.331464767456055 17.327590942382812 17.328571319580078 17.322742462158203 17.323850631713867 17.329614639282227 17.334209442138672 17.33125877380371 17.325847625732422 17.33098030090332 17.334156036376953 17.33481788635254 17.335758209228516 17.331912994384766 17.32772445678711 17.32303237915039 17.32644271850586 17.32465171813965 17.319091796875 17.32366371154785 17.326980590820312 17.335384368896484 17.34113121032715 17.347209930419922 17.343149185180664 17.34796905517578 17.357114791870117 17.359792709350586 17.368555068969727 17.37807273864746 17.384197235107422 17.38658905029297 17.390485763549805 17.395275115966797 17.39566421508789 17.401247024536133 17.40119743347168 17.4034366607666 17.404987335205078 17.405595779418945 17.40214729309082 17.40776252746582 17.41058921813965 17.41006851196289 17.418331146240234 17.429094314575195 17.423168182373047 17.41952133178711 17.423999786376953 17.429162979125977 17.431100845336914 17.4382381439209 17.44163703918457 17.443313598632812 17.445138931274414 17.445032119750977 17.440689086914062 17.450899124145508 17.45487403869629 17.456501007080078 17.454931259155273 17.448583602905273 17.448284149169922 17.450929641723633 17.459131240844727 17.463878631591797 17.473840713500977 17.47470474243164 17.479978561401367 17.480443954467773 17.48448371887207 17.488658905029297 17.491003036499023 17.49322509765625 17.502948760986328 17.511991500854492 17.56613540649414 17.601526260375977 17.637523651123047 17.658180236816406 17.675582885742188 17.683513641357422 17.68573760986328 17.688217163085938 17.694183349609375 17.69438362121582 17.695140838623047]
2022-05-24 02:23:27+02:00,NA,75,75,73.11,[13.96198272705078 14.224082946777344 14.521989822387695 14.712457656860352 14.892985343933104 15.051193237304688 15.18935203552246 15.304206848144531 15.453631401062012 15.567172050476074 15.659863471984863 15.752517700195312 15.838729858398438 15.947148323059082 16.023862838745117 16.08755874633789 16.135631561279297 16.189332962036133 16.24554443359375 16.300552368164062 16.302032470703125 16.329116821289062 16.379779815673828 16.420413970947266 16.46310043334961 16.471839904785156 16.466171264648438 16.511783599853516 16.552030563354492 16.58911895751953 16.59469985961914 16.413583755493164 16.498138427734375 16.595256805419922 16.65930938720703 16.708953857421875 16.75009536743164 16.772321701049805 16.75942039489746 16.6785831451416 16.760433197021484 16.813617706298828 16.845142364501953 16.843952178955078 16.773441314697266 16.799020767211914 16.897506713867188 16.946537017822266 16.995038986206055 17.03451156616211 17.049945831298828 17.07323455810547 17.104076385498047 17.131454467773438 17.150609970092773 17.168325424194336 17.190670013427734 17.203073501586914 17.21414566040039 17.20945930480957 17.2164249420166 17.26756477355957 17.284992218017578 17.300203323364258 17.313365936279297 17.324474334716797 17.335769653320312 17.353038787841797 17.369159698486328 17.38524627685547 17.39544105529785 17.408138275146484 17.40713119506836 17.37472915649414 17.416610717773438 17.452260971069336 17.471233367919922 17.483226776123047 17.4941463470459 17.51007080078125 17.524534225463867 17.54092788696289 17.552473068237305 17.562793731689453 17.57308578491211 17.59188461303711 17.613666534423828 17.619014739990234 17.620342254638672 17.612627029418945 17.612201690673828 17.62982940673828 17.644350051879883 17.65361213684082 17.67233657836914 17.687395095825195 17.70062828063965 17.714025497436523 17.732864379882812 17.745323181152344 17.79173469543457 17.62116050720215 0.0 0.0 0.0 0.0 14.607661247253418 17.11615562438965 17.16033363342285 17.16617202758789 17.184242248535156 17.209875106811523 0.0 0.0 0.0 0.0 0.0 0.0 13.669256210327148 17.130523681640625]
2022-05-25 01:45:34+02:00,61.0,62,60,61.49,[0.0 0.0 0.0 11.076017379760742 17.079952239990234 17.750041961669922 18.126611709594727 18.378250122070312 18.60063362121582 18.81597900390625 18.93500518798828 19.02886199951172 19.106246948242188 19.181659698486328 19.238487243652344 19.30141830444336 19.39390182495117 19.45322799682617 19.49560165405273 19.539840698242188 19.57794189453125 19.62055778503418 19.657421112060547 19.693742752075195 19.731903076171875 19.768138885498047 19.81048583984375 19.8387393951416 19.88030815124512 19.90380859375 19.938718795776367 19.965526580810547 19.99116897583008 20.018951416015625 20.04111862182617 20.081615447998047 20.11201858520508 20.14488983154297 20.17626953125 20.20505714416504 20.257287979125977 20.28610038757324 20.31748580932617 20.357563018798828 20.409582138061523 20.42267417907715 20.43128204345703 20.4577579498291 20.473146438598636 20.49668312072754 20.52143669128418 20.52872085571289 20.541656494140625 20.5546989440918 20.57321548461914 20.58402633666992 20.596576690673828 20.61558532714844 20.624290466308597 20.61734962463379 20.63225746154785 20.62626266479492 20.627914428710938 20.627010345458984 20.63560676574707 20.643199920654297 20.64435577392578 20.65695571899414 20.673858642578125 20.67913627624512 20.67335319519043 20.69192314147949 20.70745277404785 20.70455741882324 20.713703155517575 20.72745132446289 20.72977828979492 20.72376823425293 20.7290153503418 20.72509002685547 20.73836898803711 20.74761390686035 20.749605178833008 20.754751205444336 20.75872039794922 20.753406524658203 20.754444122314453 20.76086807250977 20.76177024841309 20.763446807861328 20.767414093017575 20.767860412597656 20.76349449157715 20.77252769470215 20.77618980407715 20.78009414672852 20.78000831604004 20.77779197692871 20.779529571533203 20.78322410583496 20.79873275756836 20.82085227966309 20.84127616882324 20.859210968017575 20.86094665527344 20.86519241333008 20.884742736816406 20.88957977294922 20.89307403564453 20.89459609985352 20.89904022216797 20.89602851867676 20.90624046325684 20.91133499145508 20.90560340881348 20.90735244750977 20.917430877685547 20.92222785949707 20.936717987060547 20.937524795532227]
2022-05-25 01:45:34+02:00,61.0,62,60,61.49,[0.0 0.0 0.0 11.076017379760742 17.079952239990234 17.750041961669922 18.126611709594727 18.378250122070312 18.60063362121582 18.81597900390625 18.93500518798828 19.02886199951172 19.106246948242188 19.181659698486328 19.238487243652344 19.30141830444336 19.39390182495117 19.45322799682617 19.49560165405273 19.539840698242188 19.57794189453125 19.62055778503418 19.657421112060547 19.693742752075195 19.731903076171875 19.768138885498047 19.81048583984375 19.8387393951416 19.88030815124512 19.90380859375 19.938718795776367 19.965526580810547 19.99116897583008 20.018951416015625 20.04111862182617 20.081615447998047 20.11201858520508 20.14488983154297 20.17626953125 20.20505714416504 20.257287979125977 20.28610038757324 20.31748580932617 20.357563018798828 20.409582138061523 20.42267417907715 20.43128204345703 20.4577579498291 20.473146438598636 20.49668312072754 20.52143669128418 20.52872085571289 20.541656494140625 20.5546989440918 20.57321548461914 20.58402633666992 20.596576690673828 20.61558532714844 20.624290466308597 20.61734962463379 20.63225746154785 20.62626266479492 20.627914428710938 20.627010345458984 20.63560676574707 20.643199920654297 20.64435577392578 20.65695571899414 20.673858642578125 20.67913627624512 20.67335319519043 20.69192314147949 20.70745277404785 20.70455741882324 20.713703155517575 20.72745132446289 20.72977828979492 20.72376823425293 20.7290153503418 20.72509002685547 20.73836898803711 20.74761390686035 20.749605178833008 20.754751205444336 20.75872039794922 20.753406524658203 20.754444122314453 20.76086807250977 20.76177024841309 20.763446807861328 20.767414093017575 20.767860412597656 20.76349449157715 20.77252769470215 20.77618980407715 20.78009414672852 20.78000831604004 20.77779197692871 20.779529571533203 20.78322410583496 20.79873275756836 20.82085227966309 20.84127616882324 20.859210968017575 20.86094665527344 20.86519241333008 20.884742736816406 20.88957977294922 20.89307403564453 20.89459609985352 20.89904022216797 20.89602851867676 20.90624046325684 20.91133499145508 20.90560340881348 20.90735244750977 20.917430877685547 20.92222785949707 20.936717987060547 20.937524795532227]
