timestamp,oxygen_saturation_by_minute
2022-06-07 23:38:30+02:00,84.7
2022-06-07 23:39:30+02:00,87.4
2022-06-07 23:40:30+02:00,88.7
2022-06-07 23:41:30+02:00,50.0
2022-06-07 23:42:30+02:00,50.0
2022-06-07 23:43:30+02:00,50.0
2022-06-07 23:44:30+02:00,50.0
2022-06-07 23:45:30+02:00,50.0
2022-06-07 23:46:30+02:00,87.0
2022-06-07 23:47:30+02:00,86.2
2022-06-07 23:48:30+02:00,50.0
2022-06-07 23:49:30+02:00,50.0
2022-06-07 23:50:30+02:00,50.0
2022-06-07 23:51:31+02:00,84.4
2022-06-07 23:52:31+02:00,83.8
2022-06-07 23:53:31+02:00,83.8
2022-06-07 23:54:31+02:00,84.2
2022-06-07 23:55:31+02:00,84.4
2022-06-07 23:56:31+02:00,85.2
2022-06-07 23:57:31+02:00,85.3
2022-06-07 23:58:31+02:00,85.2
2022-06-07 23:59:31+02:00,85.1
2022-06-08 00:00:32+02:00,84.7
2022-06-08 00:01:32+02:00,84.8
2022-06-08 00:02:32+02:00,85.3
2022-06-08 00:03:32+02:00,85.5
2022-06-08 00:04:32+02:00,85.9
2022-06-08 00:05:32+02:00,86.2
2022-06-08 00:06:32+02:00,86.2
2022-06-08 00:07:32+02:00,86.7
2022-06-08 00:08:32+02:00,87.0
2022-06-08 00:09:32+02:00,86.9
2022-06-08 00:10:32+02:00,87.0
2022-06-08 00:11:32+02:00,87.0
2022-06-08 00:12:33+02:00,86.9
2022-06-08 00:13:33+02:00,87.4
2022-06-08 00:14:33+02:00,88.1
2022-06-08 00:15:33+02:00,50.0
2022-06-08 00:16:33+02:00,88.9
2022-06-08 00:17:33+02:00,88.7
2022-06-08 00:18:33+02:00,88.4
2022-06-08 00:19:33+02:00,88.1
2022-06-08 00:20:33+02:00,88.3
2022-06-08 00:21:34+02:00,88.5
2022-06-08 00:22:34+02:00,88.4
2022-06-08 00:23:34+02:00,88.6
2022-06-08 00:24:34+02:00,89.0
2022-06-08 00:25:35+02:00,89.1
2022-06-08 00:26:35+02:00,89.4
2022-06-08 00:27:35+02:00,89.4
2022-06-08 00:28:35+02:00,89.8
2022-06-08 00:29:35+02:00,89.8
2022-06-08 00:30:35+02:00,89.5
2022-06-08 00:31:35+02:00,89.8
2022-06-08 00:32:35+02:00,89.7
2022-06-08 00:33:36+02:00,89.7
2022-06-08 00:34:36+02:00,89.6
2022-06-08 00:35:36+02:00,89.8
2022-06-08 00:36:36+02:00,89.8
2022-06-08 00:37:36+02:00,89.8
2022-06-08 00:38:36+02:00,90.0
2022-06-08 00:39:36+02:00,90.8
2022-06-08 00:40:37+02:00,91.1
2022-06-08 00:41:37+02:00,91.2
2022-06-08 00:42:37+02:00,90.9
2022-06-08 00:43:37+02:00,90.9
2022-06-08 00:44:37+02:00,90.8
2022-06-08 00:45:37+02:00,90.9
2022-06-08 00:46:37+02:00,90.7
2022-06-08 00:47:38+02:00,91.1
2022-06-08 00:48:38+02:00,91.3
2022-06-08 00:49:38+02:00,91.2
2022-06-08 00:50:38+02:00,50.0
2022-06-08 00:51:38+02:00,91.0
2022-06-08 00:52:38+02:00,91.2
2022-06-08 00:53:39+02:00,91.0
2022-06-08 00:54:39+02:00,90.8
2022-06-08 00:55:39+02:00,90.8
