timestamp,oxygen_saturation_by_minute
2022-06-03 00:11:30+02:00,92.0
2022-06-03 00:12:30+02:00,92.6
2022-06-03 00:13:30+02:00,50.0
2022-06-03 00:14:30+02:00,93.2
2022-06-03 00:15:30+02:00,94.3
2022-06-03 00:16:30+02:00,95.1
2022-06-03 00:17:30+02:00,95.6
2022-06-03 00:18:30+02:00,96.0
2022-06-03 00:19:30+02:00,96.2
2022-06-03 00:20:30+02:00,96.4
2022-06-03 00:21:30+02:00,96.5
2022-06-03 00:22:31+02:00,97.0
2022-06-03 00:23:31+02:00,97.4
2022-06-03 00:24:31+02:00,98.0
2022-06-03 00:25:31+02:00,98.1
2022-06-03 00:26:31+02:00,98.2
2022-06-03 00:27:31+02:00,98.3
2022-06-03 00:28:31+02:00,98.3
2022-06-03 00:29:32+02:00,98.4
2022-06-03 00:30:32+02:00,98.2
2022-06-03 00:31:32+02:00,98.1
2022-06-03 00:32:32+02:00,98.1
2022-06-03 00:33:32+02:00,98.3
2022-06-03 00:34:32+02:00,98.2
2022-06-03 00:35:33+02:00,98.1
2022-06-03 00:36:33+02:00,50.0
2022-06-03 00:37:33+02:00,50.0
2022-06-03 00:38:33+02:00,98.8
2022-06-03 00:39:33+02:00,99.3
2022-06-03 00:40:33+02:00,99.2
2022-06-03 00:41:34+02:00,99.5
2022-06-03 00:42:34+02:00,99.6
2022-06-03 00:43:34+02:00,50.0
2022-06-03 00:44:34+02:00,99.4
2022-06-03 00:45:34+02:00,99.5
2022-06-03 00:46:34+02:00,99.5
2022-06-03 00:47:34+02:00,99.6
2022-06-03 00:48:34+02:00,99.8
2022-06-03 00:49:35+02:00,99.8
2022-06-03 00:50:35+02:00,99.8
2022-06-03 00:51:35+02:00,99.7
2022-06-03 00:52:35+02:00,99.7
2022-06-03 00:53:35+02:00,99.5
2022-06-03 00:54:35+02:00,99.7
2022-06-03 00:55:36+02:00,99.4
2022-06-03 00:56:36+02:00,99.3
2022-06-03 00:57:36+02:00,99.0
2022-06-03 00:58:36+02:00,98.8
2022-06-03 00:59:36+02:00,98.8
2022-06-03 01:00:36+02:00,98.7
2022-06-03 01:01:36+02:00,98.6
2022-06-03 01:02:37+02:00,98.4
2022-06-03 01:03:37+02:00,98.2
2022-06-03 01:04:37+02:00,98.1
2022-06-03 01:05:37+02:00,97.4
2022-06-03 01:06:37+02:00,96.6
2022-06-03 01:07:37+02:00,96.2
2022-06-03 01:08:38+02:00,95.9
2022-06-03 01:09:38+02:00,95.7
2022-06-03 01:10:38+02:00,95.6
2022-06-03 01:11:38+02:00,95.7
2022-06-03 01:12:38+02:00,95.7
2022-06-03 01:13:38+02:00,95.7
2022-06-03 01:14:38+02:00,95.7
2022-06-03 01:15:39+02:00,95.7
2022-06-03 01:16:39+02:00,95.8
2022-06-03 01:17:39+02:00,95.8
2022-06-03 01:18:39+02:00,95.8
2022-06-03 01:19:39+02:00,95.8
2022-06-03 01:20:39+02:00,95.7
2022-06-03 01:21:40+02:00,95.7
2022-06-03 01:22:40+02:00,95.7
2022-06-03 01:23:40+02:00,95.7
2022-06-03 01:24:40+02:00,95.7
2022-06-03 01:25:40+02:00,95.8
2022-06-03 01:26:40+02:00,95.8
2022-06-03 01:27:41+02:00,95.8
2022-06-03 01:28:41+02:00,95.8
2022-06-03 01:29:41+02:00,95.8
2022-06-03 01:30:41+02:00,95.9
2022-06-03 01:31:41+02:00,96.0
2022-06-03 01:32:41+02:00,95.6
2022-06-03 01:33:41+02:00,95.2
2022-06-03 01:34:42+02:00,94.2
2022-06-03 01:35:42+02:00,94.4
2022-06-03 01:36:42+02:00,94.1
2022-06-03 01:37:42+02:00,93.9
2022-06-03 01:38:42+02:00,93.6
2022-06-03 01:39:42+02:00,50.0
2022-06-03 01:40:43+02:00,93.6
2022-06-03 01:41:43+02:00,93.4
2022-06-03 01:42:43+02:00,93.2
2022-06-03 01:43:43+02:00,93.3
2022-06-03 01:44:43+02:00,93.2
2022-06-03 01:45:43+02:00,93.1
2022-06-03 01:46:43+02:00,50.0
2022-06-03 01:47:44+02:00,94.1
2022-06-03 01:48:44+02:00,94.9
2022-06-03 01:49:44+02:00,95.6
2022-06-03 01:50:44+02:00,96.1
2022-06-03 01:51:44+02:00,96.2
2022-06-03 01:52:44+02:00,96.5
2022-06-03 01:53:45+02:00,96.6
2022-06-03 01:54:45+02:00,96.8
2022-06-03 01:55:45+02:00,97.1
2022-06-03 01:56:45+02:00,97.3
2022-06-03 01:57:45+02:00,97.3
2022-06-03 01:58:45+02:00,97.4
2022-06-03 01:59:45+02:00,97.5
2022-06-03 02:00:45+02:00,97.4
2022-06-03 02:00:45+02:00,97.4
2022-06-03 02:01:46+02:00,97.4
2022-06-03 02:02:46+02:00,97.5
2022-06-03 02:03:46+02:00,97.6
2022-06-03 02:04:46+02:00,97.5
2022-06-03 02:05:46+02:00,97.4
2022-06-03 02:06:46+02:00,97.4
2022-06-03 02:07:46+02:00,97.0
2022-06-03 02:08:47+02:00,97.1
2022-06-03 02:09:47+02:00,97.2
2022-06-03 02:10:47+02:00,97.3
2022-06-03 02:11:47+02:00,97.3
2022-06-03 02:12:47+02:00,97.3
2022-06-03 02:13:47+02:00,97.3
2022-06-03 02:14:47+02:00,97.4
2022-06-03 02:15:47+02:00,97.5
2022-06-03 02:16:48+02:00,97.4
2022-06-03 02:17:48+02:00,97.3
2022-06-03 02:18:48+02:00,97.3
2022-06-03 02:19:48+02:00,97.3
2022-06-03 02:20:48+02:00,97.2
2022-06-03 02:21:48+02:00,96.9
2022-06-03 02:22:48+02:00,96.7
2022-06-03 02:23:49+02:00,96.5
2022-06-03 02:24:49+02:00,96.3
2022-06-03 02:25:49+02:00,96.1
2022-06-03 02:26:49+02:00,96.1
2022-06-03 02:27:49+02:00,95.9
2022-06-03 02:28:49+02:00,95.9
2022-06-03 02:29:49+02:00,95.9
2022-06-03 02:30:49+02:00,95.7
2022-06-03 02:31:50+02:00,50.0
2022-06-03 02:32:50+02:00,94.9
2022-06-03 02:33:50+02:00,50.0
2022-06-03 02:34:50+02:00,94.2
2022-06-03 02:35:50+02:00,93.8
2022-06-03 02:36:50+02:00,93.6
2022-06-03 02:37:50+02:00,93.3
2022-06-03 02:38:51+02:00,92.8
2022-06-03 02:39:51+02:00,92.9
2022-06-03 02:40:51+02:00,93.4
2022-06-03 02:41:51+02:00,93.6
