timestamp,oxygen_saturation_by_minute
2022-06-08 00:49:30+02:00,85.8
2022-06-08 00:50:30+02:00,86.3
2022-06-08 00:51:30+02:00,86.8
2022-06-08 00:52:30+02:00,87.0
2022-06-08 00:53:30+02:00,87.0
2022-06-08 00:54:30+02:00,87.3
2022-06-08 00:55:30+02:00,87.6
2022-06-08 00:56:30+02:00,87.7
2022-06-08 00:57:30+02:00,88.0
2022-06-08 00:58:30+02:00,88.3
2022-06-08 00:59:30+02:00,88.5
2022-06-08 01:00:30+02:00,88.7
2022-06-08 01:01:30+02:00,88.7
2022-06-08 01:02:31+02:00,89.0
2022-06-08 01:03:31+02:00,50.0
2022-06-08 01:04:31+02:00,50.0
2022-06-08 01:05:31+02:00,50.0
2022-06-08 01:06:31+02:00,50.0
2022-06-08 01:07:31+02:00,50.0
2022-06-08 01:08:31+02:00,50.0
2022-06-08 01:09:32+02:00,50.0
2022-06-08 01:10:32+02:00,50.0
2022-06-08 01:11:32+02:00,50.0
2022-06-08 01:12:32+02:00,50.0
2022-06-08 01:13:32+02:00,50.0
2022-06-08 01:14:32+02:00,50.0
2022-06-08 01:15:33+02:00,89.9
2022-06-08 01:16:33+02:00,90.4
2022-06-08 01:17:33+02:00,90.4
2022-06-08 01:18:33+02:00,90.7
2022-06-08 01:19:33+02:00,90.6
2022-06-08 01:20:33+02:00,90.7
2022-06-08 01:21:33+02:00,90.5
2022-06-08 01:22:34+02:00,90.6
2022-06-08 01:23:34+02:00,90.2
2022-06-08 01:24:34+02:00,90.1
2022-06-08 01:25:34+02:00,90.3
2022-06-08 01:26:34+02:00,90.2
2022-06-08 01:27:34+02:00,90.1
2022-06-08 01:28:35+02:00,50.0
2022-06-08 01:29:35+02:00,50.0
2022-06-08 01:30:35+02:00,50.0
2022-06-08 01:31:35+02:00,50.0
2022-06-08 01:32:35+02:00,50.0
2022-06-08 01:33:35+02:00,90.2
2022-06-08 01:34:35+02:00,50.0
2022-06-08 01:35:35+02:00,89.4
2022-06-08 01:36:35+02:00,89.6
2022-06-08 01:37:36+02:00,90.5
2022-06-08 01:38:36+02:00,91.0
2022-06-08 01:39:36+02:00,91.6
2022-06-08 01:40:36+02:00,91.8
2022-06-08 01:41:36+02:00,50.0
2022-06-08 01:42:36+02:00,92.0
2022-06-08 01:43:37+02:00,92.0
2022-06-08 01:44:37+02:00,92.1
2022-06-08 01:45:37+02:00,92.1
2022-06-08 01:46:37+02:00,92.2
2022-06-08 01:47:37+02:00,92.2
2022-06-08 01:48:37+02:00,92.2
