timestamp,oxygen_saturation_by_minute
2022-06-07 00:43:30+02:00,50.0
2022-06-07 00:44:30+02:00,92.9
2022-06-07 00:45:30+02:00,93.2
2022-06-07 00:46:30+02:00,93.5
2022-06-07 00:47:30+02:00,93.6
2022-06-07 00:48:30+02:00,93.9
2022-06-07 00:49:30+02:00,93.6
2022-06-07 00:50:30+02:00,93.6
2022-06-07 00:51:30+02:00,93.5
2022-06-07 00:52:30+02:00,93.5
2022-06-07 00:53:30+02:00,93.6
2022-06-07 00:54:31+02:00,93.6
2022-06-07 00:55:31+02:00,93.8
2022-06-07 00:56:31+02:00,93.9
2022-06-07 00:57:31+02:00,93.8
2022-06-07 00:58:31+02:00,93.9
2022-06-07 00:59:31+02:00,93.7
2022-06-07 01:00:31+02:00,93.6
2022-06-07 01:01:32+02:00,94.2
2022-06-07 01:02:32+02:00,94.0
2022-06-07 01:03:32+02:00,94.1
2022-06-07 01:04:32+02:00,93.9
2022-06-07 01:05:32+02:00,93.7
2022-06-07 01:06:32+02:00,93.7
2022-06-07 01:07:32+02:00,93.8
2022-06-07 01:08:33+02:00,93.6
2022-06-07 01:09:33+02:00,93.6
2022-06-07 01:10:33+02:00,93.6
2022-06-07 01:11:33+02:00,93.7
2022-06-07 01:12:33+02:00,93.6
2022-06-07 01:13:33+02:00,93.6
2022-06-07 01:14:34+02:00,93.6
2022-06-07 01:15:34+02:00,93.6
2022-06-07 01:16:34+02:00,93.6
2022-06-07 01:17:34+02:00,93.4
2022-06-07 01:18:34+02:00,93.3
2022-06-07 01:19:34+02:00,93.2
2022-06-07 01:20:35+02:00,50.0
2022-06-07 01:21:35+02:00,92.8
2022-06-07 01:22:35+02:00,92.3
2022-06-07 01:23:35+02:00,92.2
2022-06-07 01:24:35+02:00,92.6
2022-06-07 01:25:35+02:00,92.9
2022-06-07 01:26:35+02:00,93.0
2022-06-07 01:27:36+02:00,93.1
2022-06-07 01:28:36+02:00,93.2
2022-06-07 01:29:36+02:00,93.4
2022-06-07 01:30:36+02:00,93.8
2022-06-07 01:31:36+02:00,50.0
2022-06-07 01:32:36+02:00,94.1
2022-06-07 01:33:37+02:00,94.6
2022-06-07 01:34:37+02:00,94.9
2022-06-07 01:35:37+02:00,95.2
2022-06-07 01:36:37+02:00,95.3
2022-06-07 01:37:37+02:00,95.4
2022-06-07 01:38:37+02:00,95.4
2022-06-07 01:39:37+02:00,95.3
2022-06-07 01:40:37+02:00,95.2
2022-06-07 01:41:38+02:00,95.3
2022-06-07 01:42:38+02:00,95.3
2022-06-07 01:43:38+02:00,95.3
2022-06-07 01:44:38+02:00,95.4
2022-06-07 01:45:38+02:00,95.5
2022-06-07 01:46:38+02:00,95.6
2022-06-07 01:47:38+02:00,50.0
2022-06-07 01:48:39+02:00,94.8
2022-06-07 01:49:39+02:00,94.2
2022-06-07 01:50:39+02:00,93.7
