timestamp,oxygen_saturation_by_minute
2022-06-05 01:51:00+02:00,50.0
2022-06-05 01:52:00+02:00,89.5
2022-06-05 01:53:00+02:00,89.4
2022-06-05 01:54:00+02:00,89.2
2022-06-05 01:55:00+02:00,89.0
2022-06-05 01:56:00+02:00,89.3
2022-06-05 01:57:00+02:00,89.2
2022-06-05 01:58:00+02:00,89.4
2022-06-05 01:59:00+02:00,89.4
2022-06-05 02:00:00+02:00,50.0
2022-06-05 02:00:00+02:00,50.0
2022-06-05 02:01:00+02:00,50.0
2022-06-05 02:02:00+02:00,50.0
2022-06-05 02:03:00+02:00,91.9
2022-06-05 02:04:01+02:00,92.9
2022-06-05 02:05:01+02:00,93.6
2022-06-05 02:06:01+02:00,94.1
2022-06-05 02:07:01+02:00,94.4
2022-06-05 02:08:01+02:00,94.5
2022-06-05 02:09:01+02:00,94.3
2022-06-05 02:10:01+02:00,94.4
2022-06-05 02:11:02+02:00,50.0
2022-06-05 02:12:02+02:00,94.5
2022-06-05 02:13:02+02:00,94.7
2022-06-05 02:14:02+02:00,50.0
2022-06-05 02:15:02+02:00,94.3
2022-06-05 02:16:02+02:00,95.3
2022-06-05 02:17:02+02:00,95.7
2022-06-05 02:18:03+02:00,96.1
2022-06-05 02:19:03+02:00,96.0
2022-06-05 02:20:03+02:00,95.6
2022-06-05 02:21:03+02:00,95.6
2022-06-05 02:22:03+02:00,95.4
2022-06-05 02:23:03+02:00,95.5
2022-06-05 02:24:03+02:00,95.4
2022-06-05 02:25:04+02:00,95.4
2022-06-05 02:26:04+02:00,95.7
2022-06-05 02:27:04+02:00,95.8
2022-06-05 02:28:04+02:00,95.2
2022-06-05 02:29:04+02:00,95.0
2022-06-05 02:30:04+02:00,94.7
2022-06-05 02:31:04+02:00,94.6
2022-06-05 02:32:05+02:00,95.0
2022-06-05 02:33:05+02:00,94.8
2022-06-05 02:34:05+02:00,94.6
2022-06-05 02:35:05+02:00,94.3
2022-06-05 02:36:05+02:00,94.4
2022-06-05 02:37:05+02:00,93.8
2022-06-05 02:38:05+02:00,93.6
2022-06-05 02:39:05+02:00,50.0
2022-06-05 02:40:06+02:00,95.3
2022-06-05 02:41:06+02:00,94.8
2022-06-05 02:42:06+02:00,50.0
2022-06-05 02:43:06+02:00,92.5
2022-06-05 02:44:06+02:00,92.8
2022-06-05 02:45:06+02:00,92.7
2022-06-05 02:46:06+02:00,93.6
2022-06-05 02:47:07+02:00,94.6
2022-06-05 02:48:07+02:00,94.6
2022-06-05 02:49:07+02:00,94.7
2022-06-05 02:50:07+02:00,94.3
2022-06-05 02:51:07+02:00,93.7
2022-06-05 02:52:07+02:00,50.0
2022-06-05 02:53:07+02:00,93.5
2022-06-05 02:54:07+02:00,94.4
2022-06-05 02:55:08+02:00,50.0
2022-06-05 02:56:08+02:00,94.4
2022-06-05 02:57:08+02:00,50.0
2022-06-05 02:58:08+02:00,94.5
2022-06-05 02:59:08+02:00,94.8
2022-06-05 03:00:08+02:00,94.4
2022-06-05 03:01:09+02:00,50.0
2022-06-05 03:02:09+02:00,50.0
