timestamp,oxygen_saturation_by_minute
2022-06-13 23:02:30+02:00,96.1
2022-06-13 23:03:30+02:00,95.8
2022-06-13 23:04:30+02:00,95.7
2022-06-13 23:05:30+02:00,50.0
2022-06-13 23:06:30+02:00,95.7
2022-06-13 23:07:30+02:00,95.9
2022-06-13 23:08:30+02:00,95.7
2022-06-13 23:09:30+02:00,95.6
2022-06-13 23:10:30+02:00,50.0
2022-06-13 23:11:30+02:00,95.1
2022-06-13 23:12:30+02:00,50.0
2022-06-13 23:13:31+02:00,50.0
2022-06-13 23:14:31+02:00,94.1
2022-06-13 23:15:31+02:00,93.5
2022-06-13 23:16:31+02:00,94.3
2022-06-13 23:17:31+02:00,94.2
2022-06-13 23:18:31+02:00,50.0
2022-06-13 23:19:31+02:00,93.9
2022-06-13 23:20:31+02:00,50.0
2022-06-13 23:21:32+02:00,50.0
2022-06-13 23:22:32+02:00,92.6
2022-06-13 23:23:32+02:00,50.0
2022-06-13 23:24:32+02:00,91.3
2022-06-13 23:25:32+02:00,50.0
2022-06-13 23:26:32+02:00,91.8
2022-06-13 23:27:33+02:00,91.7
2022-06-13 23:28:33+02:00,91.7
2022-06-13 23:29:33+02:00,50.0
2022-06-13 23:30:33+02:00,92.0
2022-06-13 23:31:33+02:00,92.3
2022-06-13 23:32:33+02:00,92.5
2022-06-13 23:33:34+02:00,93.2
2022-06-13 23:34:34+02:00,93.4
2022-06-13 23:35:34+02:00,93.9
2022-06-13 23:36:34+02:00,94.2
2022-06-13 23:37:34+02:00,94.2
2022-06-13 23:38:34+02:00,50.0
2022-06-13 23:39:34+02:00,50.0
2022-06-13 23:40:35+02:00,50.0
2022-06-13 23:41:35+02:00,95.5
2022-06-13 23:42:35+02:00,96.0
2022-06-13 23:43:35+02:00,97.1
2022-06-13 23:44:35+02:00,97.3
2022-06-13 23:45:35+02:00,95.8
2022-06-13 23:46:35+02:00,50.0
2022-06-13 23:47:36+02:00,93.2
2022-06-13 23:48:36+02:00,93.2
2022-06-13 23:49:36+02:00,50.0
2022-06-13 23:50:36+02:00,94.3
2022-06-13 23:51:36+02:00,94.9
2022-06-13 23:52:36+02:00,94.8
2022-06-13 23:53:36+02:00,50.0
2022-06-13 23:54:37+02:00,92.4
2022-06-13 23:55:37+02:00,89.8
2022-06-13 23:56:37+02:00,50.0
2022-06-13 23:57:37+02:00,89.4
2022-06-13 23:58:37+02:00,90.9
2022-06-13 23:59:37+02:00,50.0
2022-06-14 00:00:38+02:00,92.1
2022-06-14 00:01:38+02:00,92.4
2022-06-14 00:02:38+02:00,92.3
2022-06-14 00:03:38+02:00,92.6
2022-06-14 00:04:38+02:00,93.0
2022-06-14 00:05:38+02:00,93.3
2022-06-14 00:06:38+02:00,93.4
2022-06-14 00:07:39+02:00,93.5
2022-06-14 00:08:39+02:00,50.0
2022-06-14 00:09:39+02:00,93.6
2022-06-14 00:10:39+02:00,94.0
2022-06-14 00:11:39+02:00,94.3
2022-06-14 00:12:39+02:00,94.5
2022-06-14 00:13:39+02:00,94.7
2022-06-14 00:14:39+02:00,94.7
2022-06-14 00:15:40+02:00,94.7
2022-06-14 00:16:40+02:00,94.5
2022-06-14 00:17:40+02:00,93.9
2022-06-14 00:18:40+02:00,94.1
2022-06-14 00:19:40+02:00,94.4
2022-06-14 00:20:40+02:00,94.4
2022-06-14 00:21:40+02:00,94.7
2022-06-14 00:22:40+02:00,94.7
2022-06-14 00:23:41+02:00,94.7
2022-06-14 00:24:41+02:00,94.8
2022-06-14 00:25:41+02:00,95.0
2022-06-14 00:26:41+02:00,95.0
2022-06-14 00:27:41+02:00,95.1
2022-06-14 00:28:41+02:00,95.0
2022-06-14 00:29:41+02:00,94.9
2022-06-14 00:30:41+02:00,94.9
2022-06-14 00:31:41+02:00,94.9
2022-06-14 00:32:41+02:00,95.0
2022-06-14 00:33:42+02:00,95.0
2022-06-14 00:34:42+02:00,94.8
