timestamp,stress_score,sleep_points,responsiveness_points,exertion_points
2022-05-18 00:00:00+02:00,71,19,27,25
2022-05-19 00:00:00+02:00,74,18,27,29
2022-05-20 00:00:00+02:00,71,16,25,30
2022-05-22 00:00:00+02:00,78,24,23,31
2022-05-23 00:00:00+02:00,72,20,25,27
