timestamp,stress_score,sleep_points,responsiveness_points,exertion_points
2022-06-14 00:00:00+02:00,83,24,29,30
2022-06-15 00:00:00+02:00,87,26,29,32
2022-06-16 00:00:00+02:00,88,26,29,33
2022-06-17 00:00:00+02:00,80,21,28,31
2022-06-19 00:00:00+02:00,81,24,28,29
2022-06-20 00:00:00+02:00,79,23,26,30
2022-06-21 00:00:00+02:00,80,22,29,29
2022-06-22 00:00:00+02:00,76,20,26,30
