sleep_id,start_time,end_time,duration,minutes_asleep,minutes_awake,minutes_in_bed,main_sleep,minutes_in_deep_sleep,minutes_in_light_sleep,minutes_in_rem
37106727072,2022-06-01 02:56:00+02:00,2022-06-01 08:53:30+02:00,357.0,334,23,357,True,116,117,101
37117777050,2022-06-02 02:05:30+02:00,2022-06-02 08:53:30+02:00,408.0,366,42,408,True,98,172,96
37161600345,2022-06-03 01:46:00+02:00,2022-06-03 09:19:00+02:00,453.0,409,44,453,True,70,201,138
37161600346,2022-06-04 01:52:00+02:00,2022-06-04 12:46:30+02:00,654.0,591,63,654,True,133,233,225
37161600347,2022-06-04 16:12:30+02:00,2022-06-04 17:37:30+02:00,85.0,80,4,85,False,NA,NA,NA
37161600348,2022-06-05 01:02:30+02:00,2022-06-05 09:33:00+02:00,510.0,488,22,510,True,78,276,134
37185816544,2022-06-06 01:16:30+02:00,2022-06-06 09:14:30+02:00,478.0,425,53,478,True,81,211,133
37185816545,2022-06-07 00:56:30+02:00,2022-06-07 09:11:00+02:00,494.0,466,28,494,True,120,181,165
37281438859,2022-06-09 01:05:00+02:00,2022-06-09 09:04:30+02:00,479.0,442,37,479,True,66,234,142
37281438860,2022-06-10 01:50:00+02:00,2022-06-10 09:05:00+02:00,435.0,395,40,435,True,78,165,152
37281438861,2022-06-11 01:38:00+02:00,2022-06-11 07:46:30+02:00,368.0,339,29,368,True,90,151,98
37281438862,2022-06-12 03:11:30+02:00,2022-06-12 10:00:00+02:00,408.0,352,56,408,True,65,201,86
37281438863,2022-06-12 17:01:30+02:00,2022-06-12 18:32:30+02:00,91.0,77,14,91,False,NA,NA,NA
37281438865,2022-06-13 00:52:30+02:00,2022-06-13 09:27:00+02:00,514.0,463,51,514,True,92,237,134
37281438867,2022-06-14 02:12:00+02:00,2022-06-14 04:41:30+02:00,149.0,143,6,149,True,NA,NA,NA
37281438868,2022-06-14 16:34:00+02:00,2022-06-14 17:41:00+02:00,67.0,57,10,67,False,NA,NA,NA
37281438869,2022-06-15 01:29:00+02:00,2022-06-15 09:20:00+02:00,471.0,425,46,471,True,97,196,132
37304633340,2022-06-16 03:00:00+02:00,2022-06-16 08:03:30+02:00,303.0,286,17,303,True,67,126,93
37304633341,2022-06-17 01:15:00+02:00,2022-06-17 08:16:30+02:00,421.0,378,43,421,True,83,163,132
