sleep_id,start_time,end_time,duration,minutes_asleep,minutes_awake,minutes_in_bed,main_sleep,minutes_in_deep_sleep,minutes_in_light_sleep,minutes_in_rem
37128706483,2022-06-02 23:53:30+02:00,2022-06-03 07:23:30+02:00,450.0,407,43,450,True,83,227,97
37140300228,2022-06-04 00:56:30+02:00,2022-06-04 07:42:30+02:00,406.0,367,39,406,True,84,199,84
37152078102,2022-06-05 01:11:30+02:00,2022-06-05 09:25:30+02:00,494.0,435,59,494,True,78,287,70
37163481728,2022-06-05 23:59:30+02:00,2022-06-06 07:26:30+02:00,447.0,398,49,447,True,53,285,60
37176669153,2022-06-06 23:51:30+02:00,2022-06-07 07:44:00+02:00,472.0,404,68,472,True,94,217,93
37189288577,2022-06-08 00:08:00+02:00,2022-06-08 07:24:30+02:00,436.0,375,61,436,True,28,290,57
37204836484,2022-06-08 23:20:00+02:00,2022-06-09 09:24:30+02:00,604.0,487,117,604,True,56,373,58
37218034247,2022-06-09 23:03:30+02:00,2022-06-10 06:08:30+02:00,425.0,368,57,425,True,35,291,42
37230333837,2022-06-11 00:48:00+02:00,2022-06-11 09:00:30+02:00,492.0,385,107,492,True,85,244,56
37241704512,2022-06-12 00:45:00+02:00,2022-06-12 09:33:30+02:00,528.0,466,62,528,True,96,286,84
37254944992,2022-06-13 00:15:00+02:00,2022-06-13 07:46:30+02:00,451.0,391,60,451,True,66,264,61
37267954884,2022-06-14 00:22:30+02:00,2022-06-14 07:05:30+02:00,403.0,352,51,403,True,29,251,72
37285218677,2022-06-15 00:47:00+02:00,2022-06-15 07:42:30+02:00,415.0,364,51,415,True,83,221,60
37292112440,2022-06-16 00:13:00+02:00,2022-06-16 07:32:30+02:00,439.0,382,57,439,True,75,261,46
37304865768,2022-06-17 01:55:30+02:00,2022-06-17 07:48:30+02:00,353.0,320,33,353,True,43,211,66
