timestamp,fat_burn_minutes,cardio_minutes,peak_minutes,sedentary_minutes,lightly_active_minutes,moderately_active_minutes,very_active_minutes
2022-06-07 00:00:00+02:00,32,6,0,1268,122,11,39
2022-06-08 00:00:00+02:00,13,0,0,776,219,14,60
2022-06-09 00:00:00+02:00,3,0,0,672,403,0,0
2022-06-10 00:00:00+02:00,8,10,0,830,256,9,26
2022-06-11 00:00:00+02:00,14,4,0,561,449,28,2
2022-06-12 00:00:00+02:00,4,0,0,697,330,22,11
2022-06-13 00:00:00+02:00,4,0,0,885,263,0,0
2022-06-14 00:00:00+02:00,1,0,0,1050,87,0,0
2022-06-15 00:00:00+02:00,3,0,0,773,300,0,0
2022-06-16 00:00:00+02:00,2,0,0,798,307,0,0
2022-06-17 00:00:00+02:00,11,0,0,678,480,22,0
2022-06-20 00:00:00+02:00,1,0,0,720,307,21,25
2022-06-21 00:00:00+02:00,7,0,0,700,324,5,8
