timestamp,fat_burn_minutes,cardio_minutes,peak_minutes,sedentary_minutes,lightly_active_minutes,moderately_active_minutes,very_active_minutes
2022-05-17 00:00:00+02:00,83,60,0,1224,88,30,98
2022-05-18 00:00:00+02:00,6,0,0,384,204,7,9
2022-05-19 00:00:00+02:00,23,0,0,531,122,13,14
2022-05-20 00:00:00+02:00,92,0,0,190,160,60,72
2022-05-21 00:00:00+02:00,117,40,0,166,185,74,87
2022-05-22 00:00:00+02:00,38,0,0,194,180,18,40
2022-05-23 00:00:00+02:00,37,8,0,442,167,8,57
2022-05-24 00:00:00+02:00,2,2,0,598,144,0,0
2022-05-25 00:00:00+02:00,66,4,0,264,192,37,75
2022-05-26 00:00:00+02:00,44,64,0,123,152,11,72
2022-05-27 00:00:00+02:00,7,2,0,418,125,13,10
2022-05-28 00:00:00+02:00,33,38,0,380,131,12,57
2022-05-29 00:00:00+02:00,12,0,0,412,129,26,31
2022-05-30 00:00:00+02:00,15,4,0,159,175,10,42
2022-05-31 00:00:00+02:00,15,2,0,263,152,16,17
2022-06-01 00:00:00+02:00,38,6,0,303,108,19,40
