timestamp,activity_name,average_heart_rate,duration,active_duration,calories,steps,sedentary_minutes,_lightly_active_minutes,fairly_active_minutes,very_active_minutes,out_of_range_minutes,out_of_range_minimum_heart_rate,out_of_range_maximum_heart_rate,out_of_range_calories,fat_burn_minutes,fat_burn_minimum_heart_rate,fat_burn_maximum_heart_rate,fat_burn_calories,cardio_minutes,cardio_minimum_heart_rate,cardio_maximum_heart_rate,cardio_calories,peak_minutes,peak_minimum_heart_rate,peak_maximum_heart_rate,peak_calories
2022-06-01 16:14:41+02:00,Swim,NA,15.35,15.35,63,NA,5,10,0,0,0,0,0,0,7,NA,NA,NA,2,NA,NA,NA,0,0,0,0
2022-06-01 16:50:31+02:00,Swim,NA,16.22,16.22,50,NA,9,7,0,0,0,0,0,0,1,NA,NA,NA,4,NA,NA,NA,0,0,0,0
2022-06-01 19:07:54+02:00,Walk,94,25.6,25.6,153,2351,1,2,8,14,25,30,107,152.95,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 09:58:53+02:00,Walk,102,59.73,59.73,411,6580,0,2,10,48,35,30,103,242.55,24,103,128,167.97,0,0,0,0,0,0,0,0
2022-06-02 13:03:20+02:00,Walk,86,73.38,73.38,324,4078,13,37,14,9,70,30,103,305.14,3,103,128,18.81,0,0,0,0,0,0,0,0
2022-06-03 10:26:05+02:00,Walk,98,52.9,52.9,366,5665,0,3,3,46,30,30,103,203.21,22,103,128,162.57,0,0,0,0,0,0,0,0
2022-06-03 11:45:26+02:00,Walk,103,16.22,16.22,110,1536,1,0,1,14,7,30,103,45.07,9,103,128,65.29,0,0,0,0,0,0,0,0
2022-06-03 13:37:18+02:00,Walk,95,15.35,15.35,93,1432,0,0,8,7,15,30,103,92.74,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 09:58:08+02:00,Bike,102,173.93,173.88,891,NA,18,61,56,38,82,30,102,312.7,89,102,127,559.91,2,127,159,18.16,0,0,0,0
2022-06-04 13:25:14+02:00,Bike,92,16.22,16.22,68,NA,1,15,0,0,16,30,102,68.42,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05 10:20:39+02:00,Bike,91,40.12,40.12,190,NA,4,24,5,7,34,30,103,150.14,6,103,128,39.78,0,0,0,0,0,0,0,0
2022-06-05 12:15:51+02:00,Bike,79,57.18,57.18,156,NA,23,34,0,0,57,30,103,156.19,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05 18:18:32+02:00,Walk,95,16.22,16.22,106,1635,0,3,2,11,13,30,103,83.23,3,103,128,23.13,0,0,0,0,0,0,0,0
2022-06-05 19:21:41+02:00,Walk,96,73.45,73.45,455,6418,0,8,28,37,57,30,103,345.35,16,103,128,109.39,0,0,0,0,0,0,0,0
2022-06-05 20:57:19+02:00,Walk,104,17.92,17.92,118,1684,0,1,4,12,5,30,103,30.59,12,103,128,87.12,0,0,0,0,0,0,0,0
2022-06-06 10:13:35+02:00,Walk,101,140.02,140.02,987,14748,0,7,13,120,54,30,103,348.27,86,103,128,639.03,0,0,0,0,0,0,0,0
2022-06-06 16:16:22+02:00,Swim,NA,42.68,42.68,190,NA,6,20,12,4,0,0,0,0,22,NA,NA,NA,8,NA,NA,NA,0,0,0,0
2022-06-07 10:25:25+02:00,Walk,90,85.33,85.33,492,7155,7,14,19,45,65,30,102,351.51,20,102,127,140.73,0,0,0,0,0,0,0,0
2022-06-07 13:17:01+02:00,Workout,87,60.58,60.58,323,4976,0,26,21,13,60,30,102,323.41,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-08 11:11:15+02:00,Walk,85,91.3,91.3,462,6224,13,34,17,27,77,30,102,377.34,14,102,127,84.96,0,0,0,0,0,0,0,0
2022-06-08 15:51:13+02:00,Bike,93,21.33,21.33,85,NA,3,18,0,0,17,30,102,66.37,4,102,127,19.02,0,0,0,0,0,0,0,0
2022-06-08 17:15:42+02:00,Bike,90,46.08,46.08,159,NA,12,34,0,0,42,30,102,137.38,4,102,127,21.19,0,0,0,0,0,0,0,0
