timestamp,activity_name,average_heart_rate,duration,active_duration,calories,steps,sedentary_minutes,_lightly_active_minutes,fairly_active_minutes,very_active_minutes,out_of_range_minutes,out_of_range_minimum_heart_rate,out_of_range_maximum_heart_rate,out_of_range_calories,fat_burn_minutes,fat_burn_minimum_heart_rate,fat_burn_maximum_heart_rate,fat_burn_calories,cardio_minutes,cardio_minimum_heart_rate,cardio_maximum_heart_rate,cardio_calories,peak_minutes,peak_minimum_heart_rate,peak_maximum_heart_rate,peak_calories
2022-06-07 19:37:46+02:00,Walk,96,95.73,95.73,692,9674,1,13,25,56,91,30,108,730.28,4,108,131,38.84,0,0,0,0,0,0,0,0
2022-06-08 10:02:31+02:00,Tennis,106,99.38,99.25,689,6307,1,4,53,41,54,30,104,384.38,45,104,129,377.73,0,0,0,0,0,0,0,0
2022-06-09 11:16:38+02:00,Tennis,111,109.08,108.98,917,7143,0,1,21,86,25,30,105,182.96,74,105,129,718.52,10,129,159,119.89,0,0,0,0
2022-06-12 11:37:48+02:00,Walk,112,83.67,83.6,749,9641,0,0,8,76,15,30,104,135.22,56,104,128,542.21,12,128,159,156.78,0,0,0,0
2022-06-13 10:05:17+02:00,Tennis,112,94.57,94.52,941,6301,0,0,5,89,18,30,104,153.53,76,104,128,786.98,0,0,0,0,0,0,0,0
2022-06-14 10:03:48+02:00,Tennis,132,118.13,118.1,1530,7463,2,6,7,103,20,30,103,128.29,19,103,128,205.06,79,128,159,1192.42,0,0,0,0
2022-06-14 20:24:07+02:00,Walk,99,38.53,38.48,364,4171,0,0,2,36,36,30,103,342.56,2,103,128,20.29,0,0,0,0,0,0,0,0
2022-06-15 10:04:32+02:00,Tennis,118,94.43,94.32,1068,6217,0,0,2,92,1,30,104,8.28,79,104,129,879.1,14,129,159,180.76,0,0,0,0
2022-06-15 19:25:39+02:00,Walk,94,99.27,99.23,860,10041,3,1,13,82,99,30,104,867.08,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-16 10:00:06+02:00,Tennis,106,106.23,106.2,960,6611,8,10,14,74,41,30,105,253.92,57,105,129,601.28,8,129,159,104.93,0,0,0,0
2022-06-19 11:52:00+02:00,Walk,89,22.18,22.18,179,2094,1,1,8,12,22,30,106,179.16,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-19 12:35:31+02:00,Walk,86,44.37,44.37,287,3594,3,14,20,7,44,30,106,287.16,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-20 10:05:51+02:00,Tennis,124,113.97,113.95,1285,6709,3,4,6,100,14,30,104,87.44,56,104,129,621.58,43,129,159,576.99,0,0,0,0
2022-06-21 10:00:48+02:00,Tennis,122,102.5,102.45,1199,6874,0,1,16,86,21,30,106,161.0,38,106,130,440.42,43,130,160,594.61,0,0,0,0
2022-06-21 19:51:37+02:00,Walk,92,81.12,81.08,701,8570,0,1,9,71,81,30,106,703.81,0,0,0,0,0,0,0,0,0,0,0,0
