timestamp,activity_name,average_heart_rate,duration,active_duration,calories,steps,sedentary_minutes,_lightly_active_minutes,fairly_active_minutes,very_active_minutes,out_of_range_minutes,out_of_range_minimum_heart_rate,out_of_range_maximum_heart_rate,out_of_range_calories,fat_burn_minutes,fat_burn_minimum_heart_rate,fat_burn_maximum_heart_rate,fat_burn_calories,cardio_minutes,cardio_minimum_heart_rate,cardio_maximum_heart_rate,cardio_calories,peak_minutes,peak_minimum_heart_rate,peak_maximum_heart_rate,peak_calories
2022-06-03 18:26:28+02:00,Walk,98,23.17,23.17,164,2180,0,4,3,16,23,30,110,164.36,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 18:57:30+02:00,Walk,94,17.08,17.08,125,1671,0,2,2,13,17,30,107,124.64,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05 11:03:58+02:00,Walk,88,18.78,18.78,124,1509,0,3,9,7,16,30,107,109.09,2,107,130,15.07,0,0,0,0,0,0,0,0
2022-06-05 11:41:31+02:00,Walk,83,18.77,18.77,119,1542,1,2,8,7,18,30,107,119.38,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06 20:13:22+02:00,Walk,89,31.65,31.65,208,2925,0,5,12,14,31,30,107,207.9,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-08 08:49:50+02:00,Walk,90,57.17,57.17,395,5304,5,12,5,35,56,30,106,386.73,1,106,130,8.37,0,0,0,0,0,0,0,0
2022-06-09 08:52:13+02:00,Walk,91,61.45,61.45,464,6559,1,2,1,57,61,30,106,463.65,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-10 11:51:24+02:00,Walk,85,36.68,36.68,239,3371,0,15,8,14,36,30,106,238.52,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-13 08:49:03+02:00,Walk,94,51.2,51.2,390,5424,0,2,7,42,51,30,107,389.72,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-16 08:53:05+02:00,Walk,92,45.22,45.22,336,4673,1,1,3,40,45,30,107,335.53,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-16 18:06:25+02:00,Walk,106,15.37,15.37,124,1622,0,0,2,13,8,30,107,66.75,7,107,131,57.42,0,0,0,0,0,0,0,0
2022-06-17 08:51:32+02:00,Walk,88,69.98,69.98,478,6388,3,16,5,45,69,30,108,478.24,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-19 10:36:12+02:00,Walk,95,36.7,36.7,243,2917,0,3,21,12,28,30,109,177.52,7,109,132,56.94,1,132,160,8.85,0,0,0,0
2022-06-20 08:46:58+02:00,Walk,93,50.35,50.35,393,5481,0,0,5,45,44,30,108,342.23,6,108,131,50.72,0,0,0,0,0,0,0,0
2022-06-20 20:18:08+02:00,Walk,85,30.85,30.85,172,2652,1,9,17,3,30,30,108,172.13,0,0,0,0,0,0,0,0,0,0,0,0
