timestamp,activity_name,average_heart_rate,duration,active_duration,calories,steps,sedentary_minutes,_lightly_active_minutes,fairly_active_minutes,very_active_minutes,out_of_range_minutes,out_of_range_minimum_heart_rate,out_of_range_maximum_heart_rate,out_of_range_calories,fat_burn_minutes,fat_burn_minimum_heart_rate,fat_burn_maximum_heart_rate,fat_burn_calories,cardio_minutes,cardio_minimum_heart_rate,cardio_maximum_heart_rate,cardio_calories,peak_minutes,peak_minimum_heart_rate,peak_maximum_heart_rate,peak_calories
2022-05-24 15:01:29+02:00,Walk,117,16.22,16.22,141,1737,0,0,1,15,6,30,112,51.92,10,112,134,89.36,0,0,0,0,0,0,0,0
2022-05-24 16:30:14+02:00,Walk,115,29.02,29.02,239,3238,1,0,1,27,5,30,112,41.39,24,112,134,197.73,0,0,0,0,0,0,0,0
2022-05-24 17:39:21+02:00,Walk,104,41.03,41.03,304,4151,2,2,3,34,41,30,112,303.95,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-25 07:08:37+02:00,Walk,134,15.35,15.35,165,1692,0,0,0,15,1,30,111,9.21,3,111,133,32.66,11,133,161,122.73,0,0,0,0
2022-05-25 11:16:05+02:00,Walk,109,46.93,46.93,325,3770,8,2,4,32,24,30,111,142.47,22,111,133,182.66,0,0,0,0,0,0,0,0
2022-05-25 14:38:20+02:00,Walk,128,15.43,15.43,148,1674,0,0,0,15,0,0,0,0,13,111,133,128.11,2,133,161,19.98,0,0,0,0
2022-05-26 07:33:14+02:00,Run,119,17.6,16.28,103,910,5,2,2,7,7,30,111,22.97,6,111,133,41.39,4,133,161,44.38,0,0,0,0
2022-05-26 15:16:42+02:00,Walk,117,15.35,15.35,143,1786,0,0,2,14,2,30,111,27.63,13,111,133,115.67,0,0,0,0,0,0,0,0
2022-05-26 20:04:21+02:00,Walk,108,37.55,37.55,300,4090,0,0,3,34,27,30,111,216.03,10,111,133,83.73,0,0,0,0,0,0,0,0
2022-05-28 09:32:19+02:00,Walk,124,23.88,23.88,211,2468,0,0,1,22,2,30,113,17.46,21,113,135,193.78,0,0,0,0,0,0,0,0
2022-05-28 10:49:06+02:00,Walk,111,43.53,43.53,328,4174,2,1,4,36,25,30,113,174.88,17,113,135,144.26,1,135,161,9.33,0,0,0,0
2022-05-31 15:15:27+02:00,Walk,108,15.37,15.37,115,1636,0,2,2,11,12,30,112,88.76,3,112,134,26.56,0,0,0,0,0,0,0,0
2022-05-31 20:18:24+02:00,Walk,106,41.88,41.88,328,4401,0,0,3,39,31,30,112,247.61,10,112,134,79.91,0,0,0,0,0,0,0,0
2022-06-01 14:47:05+02:00,Walk,103,41.82,41.82,329,4745,0,0,2,39,35,30,113,276.32,6,113,134,52.87,0,0,0,0,0,0,0,0
2022-06-01 21:05:11+02:00,Walk,106,68.27,68.27,534,7442,0,3,6,59,63,30,113,494.27,5,113,134,39.95,0,0,0,0,0,0,0,0
2022-06-02 07:16:15+02:00,Walk,121,16.27,16.27,138,1579,0,1,1,14,1,30,112,4.19,14,112,134,124.17,1,134,161,9.57,0,0,0,0
2022-06-02 11:11:00+02:00,Walk,112,52.9,52.9,411,4888,0,2,11,39,35,30,112,256.23,15,112,134,135.65,2,134,161,19.14,0,0,0,0
2022-06-03 21:07:18+02:00,Walk,101,39.25,39.25,286,3947,2,0,5,32,39,30,112,286.37,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 10:44:02+02:00,Walk,108,40.1,40.1,326,4478,0,0,3,37,34,30,112,274.65,6,112,134,50.96,0,0,0,0,0,0,0,0
2022-06-04 19:48:32+02:00,Walk,105,24.82,24.82,176,1918,0,1,10,14,19,30,112,135.89,5,112,134,40.43,0,0,0,0,0,0,0,0
2022-06-04 22:01:43+02:00,Walk,92,16.22,16.22,90,1363,0,3,13,0,16,30,112,89.95,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06 07:11:56+02:00,Walk,136,15.35,15.35,173,1771,0,0,0,16,0,0,0,0,7,111,133,72.13,9,133,161,100.6,0,0,0,0
2022-06-06 14:21:13+02:00,Walk,111,16.22,16.22,127,1685,0,1,2,13,9,30,111,68.66,7,111,133,58.02,0,0,0,0,0,0,0,0
