timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2022-06-02 07:35:30+02:00,14.0,1.2,7.18,14.0,1.2,7.18,14.6,1.7,6.6,12.4,1.2,4.17
2022-06-03 07:23:00+02:00,14.4,1.5,6.4,14.4,0.9,3.93,14.4,1.5,6.4,11.2,0.5,2.61
2022-06-04 09:28:30+02:00,13.8,0.6,5.14,13.8,0.6,5.14,14.2,1.4,6.42,15.0,1.6,3.98
2022-06-05 09:25:30+02:00,14.8,1.1,6.72,14.8,1.1,6.72,14.4,1.4,7.51,13.2,0.5,2.64
2022-06-06 07:27:00+02:00,15.0,1.5,8.56,14.2,1.0,3.48,15.0,1.5,8.56,26.4,0.4,2.53
2022-06-07 08:01:30+02:00,14.2,1.2,2.54,14.2,1.2,2.54,14.8,1.9,3.8,16.8,1.8,3.78
2022-06-08 07:31:30+02:00,14.8,1.5,5.48,15.6,1.3,2.79,14.8,1.5,5.48,13.6,1.5,3.18
2022-06-09 07:24:00+02:00,15.4,1.2,4.33,15.4,1.2,4.33,15.6,1.0,6.63,15.6,1.6,3.58
2022-06-10 07:31:30+02:00,14.8,1.3,6.35,-1.0,0.0,2.13,14.8,1.3,6.35,14.0,1.5,7.42
2022-06-11 09:15:30+02:00,15.0,0.9,4.02,15.0,0.9,4.02,14.0,1.7,4.46,-1.0,0.0,2.48
2022-06-11 10:22:00+02:00,15.0,0.8,4.2,15.0,0.8,4.2,14.2,1.8,5.12,-1.0,0.0,2.43
2022-06-12 09:39:00+02:00,14.6,1.5,6.64,-1.0,0.0,0.0,14.6,1.5,6.64,13.6,0.6,3.36
2022-06-13 07:44:30+02:00,15.0,1.0,4.97,15.0,1.0,4.97,14.4,1.2,9.78,14.4,1.0,3.4
2022-06-14 06:50:00+02:00,15.2,0.7,5.15,14.8,1.1,2.61,15.2,0.7,5.15,14.4,0.8,4.57
2022-06-15 07:29:30+02:00,15.0,1.2,5.88,15.0,1.2,5.88,15.2,1.5,4.52,-1.0,0.0,2.21
2022-06-16 07:49:30+02:00,15.2,0.7,5.73,15.2,0.7,5.73,15.6,1.3,6.18,14.6,1.4,5.48
2022-06-17 07:31:30+02:00,14.4,0.6,4.37,14.4,0.6,4.37,13.8,1.3,5.33,14.2,1.4,6.08
2022-06-18 08:54:30+02:00,13.8,1.2,8.53,13.6,1.4,3.38,13.8,1.2,8.53,13.4,1.8,3.1
2022-06-19 11:27:30+02:00,13.4,1.9,5.97,14.4,0.6,2.92,13.4,1.9,5.97,13.4,2.4,3.57
2022-06-19 20:35:30+02:00,15.2,2.3,5.16,15.2,2.3,5.16,15.4,2.1,4.34,-1.0,0.0,0.0
2022-06-20 07:30:30+02:00,14.2,0.9,4.44,14.2,0.9,4.44,14.0,0.9,5.77,13.0,1.2,3.19
2022-06-21 07:39:30+02:00,14.8,1.1,5.05,14.8,1.1,5.05,13.8,1.5,6.64,15.0,1.3,3.86
2022-06-22 07:19:30+02:00,14.0,1.4,7.83,12.6,1.1,3.49,14.0,1.4,7.83,13.0,1.4,7.97
