timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2022-05-18 06:12:00+02:00,16.2,0.4,2.65,-1.0,0.0,1.57,16.2,0.4,2.65,-1.0,0.0,0.0
2022-05-19 07:45:00+02:00,15.2,0.8,8.54,15.2,0.8,8.54,15.2,1.0,9.47,-1.0,0.0,2.2
2022-05-20 08:02:30+02:00,15.0,0.7,7.04,15.0,0.7,7.04,14.8,1.1,3.82,14.8,1.3,4.33
2022-05-21 07:50:30+02:00,15.2,0.9,5.04,15.2,0.9,5.04,15.2,0.7,6.26,14.4,1.6,3.91
2022-05-21 08:53:30+02:00,15.2,0.9,5.14,15.2,0.9,5.14,15.2,0.7,6.84,14.4,1.6,3.91
2022-05-22 09:15:30+02:00,15.4,1.1,4.08,15.4,1.1,4.08,15.2,1.0,6.37,13.6,0.7,3.0
2022-05-23 07:24:00+02:00,14.8,0.7,9.46,14.8,0.7,9.46,15.2,0.9,3.16,-1.0,0.0,2.33
2022-05-24 07:59:00+02:00,15.8,0.6,6.54,15.8,0.6,6.54,15.2,1.0,4.67,15.0,2.3,3.07
2022-05-25 06:55:00+02:00,14.8,0.7,4.39,14.8,0.7,4.39,14.8,0.7,4.2,-1.0,0.0,2.07
2022-05-25 08:12:30+02:00,15.0,0.8,4.75,15.0,0.8,4.75,14.8,0.7,4.86,-1.0,0.0,2.12
2022-05-27 07:51:30+02:00,15.0,1.2,5.11,14.6,0.6,3.76,15.0,1.2,5.11,12.0,1.5,3.79
2022-05-27 09:03:00+02:00,15.4,0.9,4.33,14.6,0.6,3.76,15.4,0.9,4.33,11.6,1.1,3.14
2022-05-28 08:32:30+02:00,15.2,0.7,4.06,15.2,0.7,4.06,15.2,1.0,2.79,-1.0,0.0,0.0
2022-05-29 07:40:00+02:00,15.2,0.9,10.48,15.2,0.9,10.48,15.4,1.3,7.62,14.2,2.0,5.61
2022-05-29 09:44:00+02:00,15.2,0.9,11.13,15.2,0.9,11.13,15.4,1.2,7.42,15.4,0.9,2.99
2022-05-30 08:29:30+02:00,15.2,0.7,6.28,15.2,0.7,6.28,14.4,1.1,7.44,14.4,1.6,9.06
2022-05-31 07:27:00+02:00,15.8,1.0,3.94,-1.0,0.0,1.65,15.8,1.0,3.94,-1.0,0.0,1.38
