timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2022-06-07 06:53:00+02:00,15.2,1.6,7.74,15.2,1.6,7.74,15.0,1.4,4.37,-1.0,0.0,2.41
2022-06-08 05:53:00+02:00,14.8,1.6,5.68,14.2,1.2,2.88,14.8,1.6,5.68,13.6,3.1,3.36
2022-06-09 07:06:30+02:00,15.2,1.5,10.16,15.2,1.5,10.16,15.4,2.0,8.05,14.8,3.1,3.01
2022-06-10 06:48:00+02:00,15.8,1.1,7.62,15.8,1.1,7.62,15.4,1.8,5.58,11.0,4.7,2.59
2022-06-11 08:08:30+02:00,15.2,1.9,6.95,15.2,1.9,6.95,12.4,3.9,3.08,12.2,3.2,3.02
2022-06-12 08:42:30+02:00,17.4,2.4,5.35,17.4,2.4,5.35,15.6,2.8,8.0,-1.0,0.0,2.36
2022-06-13 06:58:00+02:00,15.8,1.5,7.59,15.8,1.5,7.59,15.8,0.8,3.94,12.8,3.9,3.8
2022-06-14 09:01:30+02:00,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0
2022-06-15 07:12:30+02:00,15.2,0.9,6.14,15.2,0.9,6.14,15.0,0.7,3.21,12.0,1.2,2.67
2022-06-16 07:13:00+02:00,15.4,1.7,7.28,16.4,0.6,3.92,15.4,1.7,7.28,20.4,0.4,2.86
2022-06-18 08:49:30+02:00,15.2,1.7,9.73,15.2,1.7,9.73,15.0,1.8,7.9,12.8,3.6,3.45
2022-06-19 09:20:30+02:00,16.4,0.7,5.21,16.4,0.7,5.21,15.0,2.3,5.06,13.8,2.8,3.29
2022-06-20 08:11:00+02:00,15.8,1.2,6.84,15.8,1.2,6.84,15.6,2.0,7.19,15.4,2.7,4.61
2022-06-21 06:59:00+02:00,14.4,1.1,6.03,14.4,1.1,6.03,12.8,2.6,2.96,8.8,0.6,2.63
