timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2022-06-08 06:35:30+02:00,14.0,0.9,6.47,14.0,0.9,6.47,13.6,1.4,9.72,13.8,1.4,6.18
2022-06-09 06:40:30+02:00,14.4,1.2,5.56,14.4,1.2,5.56,13.8,1.2,9.93,13.2,0.8,2.98
2022-06-10 06:50:30+02:00,14.4,0.8,7.98,14.4,0.8,7.98,14.2,1.1,15.13,14.8,1.6,5.31
2022-06-11 08:49:30+02:00,13.2,0.9,10.68,13.2,0.9,10.68,13.2,0.9,9.86,13.4,1.5,8.26
2022-06-12 05:21:00+02:00,14.4,1.1,8.32,14.4,1.1,8.32,14.2,1.0,7.48,13.8,1.3,5.36
2022-06-13 06:16:00+02:00,13.8,1.0,5.28,13.8,1.0,5.28,11.6,1.4,5.56,11.4,0.7,3.6
2022-06-14 07:07:30+02:00,13.4,0.7,7.35,13.4,0.7,7.35,13.4,1.0,13.88,14.0,1.6,4.18
2022-06-15 07:27:30+02:00,13.8,0.9,6.39,13.8,0.9,6.39,13.8,1.5,11.1,14.0,1.8,3.97
2022-06-16 07:59:00+02:00,14.0,1.0,10.02,14.0,1.0,10.02,14.4,1.4,8.34,13.4,1.8,6.85
2022-06-17 07:23:30+02:00,13.2,1.2,8.46,13.2,1.2,8.46,13.2,1.0,10.11,12.4,1.1,3.27
2022-06-18 06:19:00+02:00,14.0,1.8,9.57,14.0,1.8,9.57,13.8,1.3,9.22,13.6,1.2,5.41
2022-06-19 06:36:30+02:00,14.4,1.0,9.45,14.4,1.0,9.45,13.8,1.4,9.7,13.6,0.7,5.3
2022-06-20 07:02:30+02:00,13.6,0.9,8.54,13.6,0.9,8.54,14.0,1.0,12.38,14.0,1.1,6.26
2022-06-21 07:44:30+02:00,13.6,1.1,17.23,13.6,1.1,17.23,13.4,1.1,15.6,13.4,1.1,7.43
2022-06-22 06:16:00+02:00,14.6,1.2,9.65,14.6,1.2,9.65,14.2,1.3,14.99,14.2,3.0,5.29
2022-06-23 06:17:00+02:00,14.4,1.0,6.7,14.4,1.0,6.7,13.6,1.3,11.36,14.2,1.2,4.02
