timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2022-05-18 08:41:30+02:00,13.6,0.7,12.03,13.6,0.7,12.03,13.8,1.2,21.83,14.8,2.4,10.89
2022-05-19 09:30:30+02:00,15.0,0.8,12.2,15.0,0.8,12.2,14.4,1.5,15.0,13.8,2.1,7.38
2022-05-20 09:33:30+02:00,14.6,1.0,11.03,14.6,1.0,11.03,14.2,1.6,16.21,14.0,2.3,6.25
2022-05-21 11:56:30+02:00,15.0,1.3,11.73,15.0,1.3,11.73,15.2,1.6,16.12,15.8,1.9,7.55
2022-05-22 12:02:00+02:00,17.2,1.4,7.64,17.2,1.4,7.64,15.6,1.6,15.76,17.4,0.7,3.66
2022-05-23 08:38:30+02:00,15.4,1.1,11.16,15.4,1.1,11.16,15.0,1.8,14.48,14.8,1.8,10.24
2022-05-24 08:18:00+02:00,15.0,1.4,7.83,15.0,1.4,7.83,14.4,1.4,14.2,13.8,1.0,7.49
2022-05-25 08:44:30+02:00,14.4,0.8,7.56,14.4,0.8,7.56,13.6,0.8,11.62,14.4,2.2,16.27
2022-05-26 08:34:00+02:00,14.6,0.8,10.4,14.6,0.8,10.4,14.6,1.4,12.13,14.8,1.6,3.86
2022-05-27 09:07:00+02:00,14.8,1.2,9.79,14.8,1.2,9.79,13.4,0.9,15.92,13.4,2.1,11.14
2022-05-28 12:15:30+02:00,13.6,1.1,14.98,13.6,1.1,14.98,13.4,1.2,15.46,13.8,2.3,8.85
2022-05-29 11:28:30+02:00,13.4,1.8,12.63,13.4,1.8,12.63,13.0,1.6,14.0,14.0,1.4,8.54
2022-05-30 08:57:30+02:00,13.2,0.6,10.06,13.2,0.6,10.06,14.2,1.2,15.29,14.0,2.3,7.79
2022-05-31 08:56:30+02:00,14.6,1.0,10.53,14.6,1.0,10.53,14.2,1.4,16.76,14.4,1.8,10.39
