timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2022-06-07 08:06:30+02:00,14.2,1.1,6.69,14.2,1.1,6.69,14.4,1.3,9.34,14.2,1.3,4.48
2022-06-08 08:07:30+02:00,15.4,1.4,8.56,15.4,1.4,8.56,14.8,1.3,8.88,15.2,1.9,4.87
2022-06-10 10:03:00+02:00,13.8,0.8,13.14,13.8,0.8,13.14,13.2,1.5,7.06,13.4,1.6,4.19
2022-06-11 09:49:00+02:00,14.4,0.9,8.38,14.4,0.9,8.38,14.4,1.2,10.31,14.2,0.5,3.46
2022-06-12 09:34:30+02:00,15.2,1.9,4.97,15.2,1.9,4.97,15.2,1.7,13.32,14.2,2.1,5.06
2022-06-13 07:30:30+02:00,14.0,0.7,9.71,-1.0,0.0,1.85,14.0,0.7,9.71,13.8,1.8,7.43
2022-06-14 07:59:30+02:00,14.8,1.7,6.46,14.8,1.7,6.46,15.0,1.7,10.58,16.2,1.2,3.63
2022-06-15 07:23:00+02:00,16.0,1.5,6.97,16.0,1.5,6.97,14.8,1.8,7.58,-1.0,0.0,1.98
2022-06-16 09:03:30+02:00,14.8,1.5,6.37,14.8,1.5,6.37,14.0,1.5,8.78,15.0,1.6,4.5
2022-06-17 07:49:30+02:00,15.8,0.7,6.3,15.8,0.7,6.3,15.2,1.5,9.21,15.2,2.3,4.2
2022-06-18 10:06:30+02:00,15.6,0.7,4.06,15.6,0.7,4.06,15.2,1.2,11.96,15.4,0.7,5.04
2022-06-19 09:23:30+02:00,15.0,1.1,5.33,15.0,1.1,5.33,15.0,1.3,8.93,12.8,1.9,3.44
2022-06-20 08:27:00+02:00,14.2,0.7,8.64,15.8,1.1,2.92,14.2,0.7,8.64,14.0,1.1,6.6
2022-06-21 08:42:00+02:00,15.0,1.3,14.83,16.6,1.0,3.07,15.0,1.3,14.83,13.8,1.0,3.32
2022-06-22 08:00:00+02:00,15.0,1.5,6.56,15.0,1.5,6.56,14.8,0.9,7.18,14.6,0.9,3.64
2022-06-23 07:24:30+02:00,14.8,1.5,7.88,-1.0,0.0,1.46,14.8,1.5,7.88,16.4,0.6,2.5
