timestamp,resting_heart_rate,altitude,calories,steps,distance,minutes_below_default_zone_1,minutes_in_default_zone_1,minutes_in_default_zone_2,minutes_in_default_zone_3
2022-06-02 00:00:00+02:00,58.7,300.0,2480.91,14581.0,1084650.0,470.0,119.0,0.0,0.0
2022-06-03 00:00:00+02:00,57.13,50.0,2037.19,8060.0,599620.0,1413.0,27.0,0.0,0.0
2022-06-04 00:00:00+02:00,57.66,160.0,2339.69,15647.0,1174100.0,1300.0,84.0,7.0,0.0
2022-06-05 00:00:00+02:00,60.33,20.0,2011.49,6462.0,480410.0,1407.0,31.0,2.0,0.0
2022-06-06 00:00:00+02:00,58.25,60.0,2037.55,8979.0,662140.0,1379.0,58.0,0.0,0.0
2022-06-07 00:00:00+02:00,59.26,120.0,2128.63,12622.0,891320.0,1355.0,54.0,3.0,0.0
2022-06-08 00:00:00+02:00,57.49,70.0,1996.36,8792.0,638080.0,1412.0,24.0,0.0,0.0
2022-06-09 00:00:00+02:00,56.51,10.0,1812.68,4894.0,350890.0,1429.0,11.0,0.0,0.0
2022-06-10 00:00:00+02:00,55.31,10.0,1923.32,6193.0,452990.0,1309.0,30.0,0.0,0.0
2022-06-11 00:00:00+02:00,55.88,40.0,2174.94,8698.0,641430.0,1304.0,135.0,1.0,0.0
2022-06-12 00:00:00+02:00,56.99,30.0,2069.11,6624.0,491770.0,1321.0,114.0,0.0,0.0
2022-06-13 00:00:00+02:00,56.75,20.0,1892.63,6469.0,474010.0,1374.0,65.0,1.0,0.0
2022-06-14 00:00:00+02:00,57.62,20.0,2043.8,7979.0,584230.0,1366.0,36.0,0.0,0.0
2022-06-15 00:00:00+02:00,57.22,10.0,1789.77,4897.0,362400.0,1388.0,35.0,0.0,0.0
2022-06-16 00:00:00+02:00,56.25,70.0,2082.42,9059.0,672820.0,1338.0,98.0,4.0,0.0
2022-06-17 00:00:00+02:00,57.21,50.0,2060.87,9772.0,712610.0,1337.0,76.0,0.0,0.0
2022-06-18 00:00:00+02:00,57.05,120.0,2494.04,7959.0,583610.0,1121.0,279.0,0.0,0.0
2022-06-19 00:00:00+02:00,59.16,50.0,2106.6,8873.0,660190.0,1353.0,87.0,0.0,0.0
2022-06-20 00:00:00+02:00,58.27,30.0,1922.64,8683.0,634880.0,1401.0,4.0,0.0,0.0
