timestamp,resting_heart_rate,altitude,calories,steps,distance,minutes_below_default_zone_1,minutes_in_default_zone_1,minutes_in_default_zone_2,minutes_in_default_zone_3
2022-05-17 00:00:00+02:00,62.0,190.0,2379.87,8118.0,600700.0,928.0,50.0,1.0,0.0
2022-05-18 00:00:00+02:00,58.83,30.0,2786.73,11569.0,824050.0,1301.0,105.0,4.0,0.0
2022-05-19 00:00:00+02:00,58.75,60.0,2424.23,7095.0,514170.0,1421.0,18.0,0.0,0.0
2022-05-20 00:00:00+02:00,58.95,80.0,2984.55,11489.0,833830.0,1351.0,89.0,0.0,0.0
2022-05-21 00:00:00+02:00,60.19,130.0,2224.91,3792.0,282340.0,1390.0,9.0,0.0,0.0
2022-05-22 00:00:00+02:00,61.01,190.0,2473.81,6531.0,483260.0,1409.0,31.0,0.0,0.0
2022-05-23 00:00:00+02:00,60.99,70.0,3372.8,17491.0,1226340.0,1275.0,101.0,0.0,0.0
2022-05-24 00:00:00+02:00,61.07,50.0,3073.38,14191.0,1007050.0,1306.0,50.0,0.0,0.0
2022-05-25 00:00:00+02:00,60.9,70.0,3311.39,17826.0,1246930.0,1257.0,113.0,5.0,0.0
2022-05-26 00:00:00+02:00,61.3,40.0,3063.85,15380.0,1080150.0,1380.0,60.0,0.0,0.0
2022-05-27 00:00:00+02:00,60.92,90.0,2943.43,11259.0,822200.0,1406.0,33.0,1.0,0.0
2022-05-28 00:00:00+02:00,59.78,120.0,2113.48,3654.0,265970.0,1404.0,6.0,0.0,0.0
2022-05-29 00:00:00+02:00,59.68,140.0,2256.51,4123.0,303590.0,1430.0,10.0,0.0,0.0
2022-05-30 00:00:00+02:00,59.38,70.0,3515.71,20718.0,1479650.0,1279.0,143.0,8.0,0.0
