timestamp,resting_heart_rate,altitude,calories,steps,distance,minutes_below_default_zone_1,minutes_in_default_zone_1,minutes_in_default_zone_2,minutes_in_default_zone_3
2022-06-01 00:00:00+02:00,62.0,170.0,2104.34,7904.0,586360.0,400.0,49.0,0.0,0.0
2022-06-02 00:00:00+02:00,59.9,50.0,2507.09,9035.0,669680.0,1340.0,93.0,7.0,0.0
2022-06-03 00:00:00+02:00,57.38,150.0,2504.72,11499.0,852900.0,1321.0,75.0,0.0,0.0
2022-06-04 00:00:00+02:00,57.11,200.0,2622.41,12082.0,895800.0,1370.0,70.0,0.0,0.0
2022-06-05 00:00:00+02:00,57.55,210.0,3158.05,20795.0,1542530.0,1288.0,146.0,6.0,0.0
2022-06-06 00:00:00+02:00,58.08,50.0,2086.1,5329.0,392480.0,1429.0,10.0,0.0,0.0
2022-06-07 00:00:00+02:00,56.47,60.0,2530.75,10444.0,771210.0,1266.0,109.0,1.0,0.0
2022-06-08 00:00:00+02:00,57.32,240.0,2704.93,14267.0,1050970.0,1368.0,72.0,0.0,0.0
2022-06-09 00:00:00+02:00,57.36,40.0,2443.56,10259.0,754490.0,1381.0,59.0,0.0,0.0
2022-06-10 00:00:00+02:00,57.28,20.0,2888.58,16128.0,1193620.0,1343.0,76.0,20.0,1.0
2022-06-11 00:00:00+02:00,56.0,330.0,3251.74,21182.0,1568160.0,1092.0,187.0,14.0,3.0
2022-06-12 00:00:00+02:00,58.47,100.0,2764.51,15014.0,1111790.0,1068.0,113.0,6.0,0.0
2022-06-13 00:00:00+02:00,58.1,270.0,2981.93,19021.0,1411070.0,1161.0,188.0,0.0,0.0
2022-06-14 00:00:00+02:00,57.35,40.0,2364.75,9989.0,737720.0,1368.0,68.0,2.0,0.0
2022-06-15 00:00:00+02:00,55.98,40.0,2511.27,10975.0,806050.0,1412.0,25.0,3.0,0.0
2022-06-16 00:00:00+02:00,56.66,160.0,3629.12,21892.0,1621160.0,1067.0,273.0,18.0,0.0
2022-06-17 00:00:00+02:00,57.31,20.0,2386.94,12006.0,889080.0,1404.0,36.0,0.0,0.0
2022-06-18 00:00:00+02:00,59.73,200.0,2901.88,16634.0,1229570.0,1244.0,111.0,0.0,0.0
2022-06-19 00:00:00+02:00,57.71,390.0,3045.98,24378.0,1808980.0,1323.0,112.0,0.0,0.0
