timestamp,resting_heart_rate,altitude,calories,steps,distance,minutes_below_default_zone_1,minutes_in_default_zone_1,minutes_in_default_zone_2,minutes_in_default_zone_3
2022-06-02 00:00:00+02:00,64.0,70.0,3100.31,13504.0,1003750.0,722.0,129.0,2.0,0.0
2022-06-03 00:00:00+02:00,64.17,30.0,2517.02,7128.0,531240.0,1396.0,44.0,0.0,0.0
2022-06-04 00:00:00+02:00,61.91,40.0,2658.42,7514.0,559800.0,1360.0,55.0,0.0,0.0
2022-06-05 00:00:00+02:00,59.68,60.0,2902.35,10192.0,759650.0,1389.0,39.0,11.0,0.0
2022-06-06 00:00:00+02:00,59.94,60.0,2726.17,8630.0,643230.0,1386.0,45.0,0.0,0.0
2022-06-07 00:00:00+02:00,60.24,90.0,3094.02,12287.0,916260.0,1295.0,139.0,6.0,0.0
2022-06-08 00:00:00+02:00,62.35,100.0,2793.07,9341.0,695940.0,1249.0,82.0,0.0,0.0
2022-06-09 00:00:00+02:00,64.06,10.0,2768.97,9297.0,689970.0,1371.0,69.0,0.0,0.0
2022-06-10 00:00:00+02:00,65.96,40.0,2974.74,10351.0,766100.0,1347.0,90.0,3.0,0.0
2022-06-11 00:00:00+02:00,65.48,20.0,2413.76,6091.0,453930.0,1247.0,58.0,0.0,0.0
2022-06-12 00:00:00+02:00,65.04,40.0,2752.93,8533.0,635810.0,1381.0,59.0,0.0,0.0
2022-06-13 00:00:00+02:00,64.57,50.0,2866.46,10706.0,795240.0,1356.0,82.0,2.0,0.0
2022-06-14 00:00:00+02:00,63.51,40.0,2552.51,7180.0,535260.0,1195.0,89.0,0.0,0.0
2022-06-15 00:00:00+02:00,64.27,60.0,2518.92,6586.0,490760.0,1292.0,65.0,0.0,0.0
2022-06-16 00:00:00+02:00,62.26,140.0,2737.03,9061.0,675280.0,1365.0,71.0,3.0,0.0
2022-06-17 00:00:00+02:00,63.02,100.0,2801.63,8868.0,655720.0,1349.0,90.0,0.0,0.0
2022-06-18 00:00:00+02:00,65.05,10.0,2394.6,4053.0,301810.0,1216.0,94.0,0.0,0.0
2022-06-19 00:00:00+02:00,63.51,10.0,1868.06,1340.0,99950.0,685.0,67.0,19.0,0.0
2022-06-20 00:00:00+02:00,63.55,0.0,2411.73,2859.0,209820.0,972.0,49.0,0.0,0.0
2022-06-21 00:00:00+02:00,63.14,150.0,2970.55,11680.0,870920.0,1313.0,124.0,3.0,0.0
2022-06-22 00:00:00+02:00,63.03,140.0,2424.93,6283.0,468440.0,756.0,41.0,3.0,0.0
