sleep_id,start_time,end_time,overall_score,composition_score,revitalization_score,duration_score,resting_heart_rate,restlessness
36943318926,2022-05-18 23:09:30+02:00,2022-05-19 07:16:00+02:00,84,22,19,43,58,0.03186
36957031068,2022-05-19 23:25:00+02:00,2022-05-20 07:47:00+02:00,77,19,22,36,57,0.077081
36966864446,2022-05-21 00:12:00+02:00,2022-05-21 09:42:30+02:00,73,15,22,36,57,0.086766
36980646903,2022-05-21 23:58:00+02:00,2022-05-22 08:17:00+02:00,82,19,22,41,56,0.044284
36992668844,2022-05-22 23:19:00+02:00,2022-05-23 07:47:00+02:00,84,22,20,42,56,0.057751
37005930916,2022-05-23 22:50:30+02:00,2022-05-24 07:41:00+02:00,80,17,23,40,57,0.07026
37017258917,2022-05-24 23:38:00+02:00,2022-05-25 07:55:30+02:00,77,20,22,35,56,0.069036
37028167119,2022-05-25 23:20:00+02:00,2022-05-26 07:33:00+02:00,74,19,23,32,55,0.074074
37040162072,2022-05-26 22:58:30+02:00,2022-05-27 07:05:00+02:00,72,15,23,34,55,0.079137
37054530538,2022-05-27 23:17:30+02:00,2022-05-28 08:07:00+02:00,74,17,18,39,55,0.082778
37065265397,2022-05-28 23:44:00+02:00,2022-05-29 09:45:00+02:00,79,21,14,44,56,0.100762
37075981896,2022-05-29 23:45:00+02:00,2022-05-30 07:46:00+02:00,75,20,16,39,58,0.085805
37089724453,2022-05-30 23:08:00+02:00,2022-05-31 07:48:00+02:00,80,20,19,41,60,0.074184
