timestamp,demographic_vo2_max,demographic_vo2_max_error,filtered_demographic_vo2_max,filtered_demographic_vo2_max_error
2022-05-20 02:00:00+02:00,47.39,3.0,47.39,3.0
2022-05-21 02:00:00+02:00,48.3,3.0,47.85,1.51
2022-05-22 02:00:00+02:00,48.51,3.0,48.08,1.03
2022-05-23 02:00:00+02:00,48.31,3.0,48.14,0.79
2022-05-24 02:00:00+02:00,49.02,3.0,48.33,0.66
2022-05-25 02:00:00+02:00,49.71,3.0,48.59,0.57
2022-05-26 02:00:00+02:00,50.0,3.0,48.83,0.52
2022-05-27 02:00:00+02:00,49.58,3.0,48.95,0.48
2022-05-28 02:00:00+02:00,49.82,3.0,49.08,0.45
2022-05-29 02:00:00+02:00,49.15,3.0,49.09,0.43
2022-05-30 02:00:00+02:00,49.25,3.0,49.11,0.41
2022-05-31 02:00:00+02:00,49.56,3.0,49.17,0.4
2022-06-01 02:00:00+02:00,49.35,3.0,49.2,0.39
2022-06-02 02:00:00+02:00,49.37,3.0,49.22,0.38
2022-06-03 02:00:00+02:00,49.72,3.0,49.28,0.38
