timestamp,demographic_vo2_max,demographic_vo2_max_error,filtered_demographic_vo2_max,filtered_demographic_vo2_max_error
2022-06-06 02:00:00+02:00,47.39,3.0,47.39,3.0
2022-06-07 02:00:00+02:00,48.44,3.0,47.92,1.51
2022-06-08 02:00:00+02:00,48.14,3.0,48.0,1.03
2022-06-09 02:00:00+02:00,47.82,3.0,47.95,0.79
2022-06-10 02:00:00+02:00,47.97,3.0,47.96,0.66
2022-06-11 02:00:00+02:00,47.74,3.0,47.92,0.57
2022-06-12 02:00:00+02:00,47.88,3.0,47.91,0.52
2022-06-13 02:00:00+02:00,48.12,3.0,47.94,0.48
2022-06-14 02:00:00+02:00,48.08,3.0,47.96,0.45
2022-06-15 02:00:00+02:00,48.2,3.0,48.0,0.43
2022-06-16 02:00:00+02:00,48.46,3.0,48.06,0.41
2022-06-17 02:00:00+02:00,48.52,3.0,48.12,0.4
2022-06-18 02:00:00+02:00,48.38,3.0,48.16,0.39
2022-06-19 02:00:00+02:00,48.28,3.0,48.17,0.38
2022-06-20 02:00:00+02:00,48.28,3.0,48.19,0.38
