timestamp,demographic_vo2_max,demographic_vo2_max_error,filtered_demographic_vo2_max,filtered_demographic_vo2_max_error
2022-05-18 02:00:00+02:00,42.82,3.0,42.82,3.0
2022-05-19 02:00:00+02:00,43.81,3.0,43.32,1.51
2022-05-20 02:00:00+02:00,43.14,3.0,43.26,1.03
2022-05-21 02:00:00+02:00,43.49,3.0,43.32,0.79
2022-05-22 02:00:00+02:00,43.85,3.0,43.44,0.66
2022-05-23 02:00:00+02:00,44.08,3.0,43.56,0.57
2022-05-24 02:00:00+02:00,44.51,3.0,43.72,0.52
2022-05-25 02:00:00+02:00,44.62,3.0,43.87,0.48
2022-05-26 02:00:00+02:00,44.78,3.0,44.0,0.45
2022-05-27 02:00:00+02:00,44.71,3.0,44.1,0.43
2022-05-28 02:00:00+02:00,44.88,3.0,44.21,0.41
2022-05-29 02:00:00+02:00,44.24,3.0,44.21,0.4
2022-05-30 02:00:00+02:00,44.45,3.0,44.24,0.39
2022-05-31 02:00:00+02:00,44.09,3.0,44.22,0.38
2022-06-01 02:00:00+02:00,44.39,3.0,44.25,0.38
2022-06-02 02:00:00+02:00,43.82,3.0,44.19,0.38
