timestamp,demographic_vo2_max,demographic_vo2_max_error,filtered_demographic_vo2_max,filtered_demographic_vo2_max_error
2022-06-07 02:00:00+02:00,48.7,3.0,48.7,3.0
2022-06-08 02:00:00+02:00,49.76,3.0,49.23,1.51
2022-06-09 02:00:00+02:00,50.12,3.0,49.54,1.03
2022-06-10 02:00:00+02:00,50.38,3.0,49.76,0.79
2022-06-11 02:00:00+02:00,49.98,3.0,49.81,0.66
2022-06-12 02:00:00+02:00,50.19,3.0,49.88,0.57
2022-06-13 02:00:00+02:00,49.89,3.0,49.88,0.52
2022-06-14 02:00:00+02:00,49.96,3.0,49.9,0.48
2022-06-15 02:00:00+02:00,50.07,3.0,49.92,0.45
2022-06-16 02:00:00+02:00,50.09,3.0,49.95,0.43
2022-06-17 02:00:00+02:00,50.12,3.0,49.97,0.41
2022-06-18 02:00:00+02:00,49.55,3.0,49.91,0.4
2022-06-19 02:00:00+02:00,49.3,3.0,49.83,0.39
2022-06-20 02:00:00+02:00,49.28,3.0,49.76,0.38
2022-06-21 02:00:00+02:00,49.53,3.0,49.73,0.38
