timestamp,demographic_vo2_max,demographic_vo2_max_error,filtered_demographic_vo2_max,filtered_demographic_vo2_max_error
2022-06-06 02:00:00+02:00,45.43,3.0,45.43,3.0
2022-06-07 02:00:00+02:00,47.23,3.0,46.34,1.51
2022-06-08 02:00:00+02:00,47.83,3.0,46.85,1.03
2022-06-09 02:00:00+02:00,48.25,3.0,47.22,0.79
2022-06-10 02:00:00+02:00,48.56,3.0,47.51,0.66
2022-06-11 02:00:00+02:00,47.92,3.0,47.59,0.57
2022-06-12 02:00:00+02:00,48.22,3.0,47.7,0.52
2022-06-13 02:00:00+02:00,48.3,3.0,47.79,0.48
2022-06-14 02:00:00+02:00,48.43,3.0,47.89,0.45
2022-06-15 02:00:00+02:00,48.73,3.0,48.01,0.43
2022-06-16 02:00:00+02:00,49.01,3.0,48.15,0.41
2022-06-17 02:00:00+02:00,49.43,3.0,48.32,0.4
2022-06-18 02:00:00+02:00,48.94,3.0,48.4,0.39
2022-06-19 02:00:00+02:00,48.71,3.0,48.44,0.38
2022-06-20 02:00:00+02:00,48.86,3.0,48.49,0.38
2022-06-21 02:00:00+02:00,49.07,3.0,48.57,0.38
