timestamp,demographic_vo2_max,demographic_vo2_max_error,filtered_demographic_vo2_max,filtered_demographic_vo2_max_error
2022-05-17 02:00:00+02:00,45.76,3.0,45.76,3.0
2022-05-18 02:00:00+02:00,47.24,3.0,46.5,1.51
2022-05-19 02:00:00+02:00,47.13,3.0,46.72,1.03
2022-05-20 02:00:00+02:00,47.35,3.0,46.88,0.79
2022-05-21 02:00:00+02:00,46.75,3.0,46.85,0.66
2022-05-22 02:00:00+02:00,46.41,3.0,46.77,0.57
2022-05-23 02:00:00+02:00,46.66,3.0,46.75,0.52
2022-05-24 02:00:00+02:00,46.67,3.0,46.74,0.48
2022-05-25 02:00:00+02:00,46.78,3.0,46.74,0.45
2022-05-26 02:00:00+02:00,46.7,3.0,46.74,0.43
2022-05-27 02:00:00+02:00,46.8,3.0,46.75,0.41
2022-05-28 02:00:00+02:00,47.03,3.0,46.78,0.4
2022-05-29 02:00:00+02:00,47.52,3.0,46.88,0.39
2022-05-30 02:00:00+02:00,47.43,3.0,46.95,0.38
2022-05-31 02:00:00+02:00,47.27,3.0,46.99,0.38
