timestamp,demographic_vo2_max,demographic_vo2_max_error,filtered_demographic_vo2_max,filtered_demographic_vo2_max_error
2022-05-17 02:00:00+02:00,42.48,3.0,42.48,3.0
2022-05-18 02:00:00+02:00,40.6,3.0,41.53,1.51
2022-05-19 02:00:00+02:00,40.21,3.0,41.08,1.03
2022-05-20 02:00:00+02:00,40.11,3.0,40.82,0.79
2022-05-21 02:00:00+02:00,40.1,3.0,40.66,0.66
2022-05-22 02:00:00+02:00,39.42,3.0,40.43,0.57
2022-05-23 02:00:00+02:00,40.26,3.0,40.4,0.52
2022-05-24 02:00:00+02:00,40.52,3.0,40.42,0.48
2022-05-25 02:00:00+02:00,40.55,3.0,40.44,0.45
2022-05-26 02:00:00+02:00,40.42,3.0,40.43,0.43
2022-05-27 02:00:00+02:00,39.69,3.0,40.33,0.41
2022-05-28 02:00:00+02:00,39.57,3.0,40.23,0.4
2022-05-29 02:00:00+02:00,38.82,3.0,40.05,0.39
2022-05-30 02:00:00+02:00,39.3,3.0,39.95,0.38
2022-05-31 02:00:00+02:00,39.3,3.0,39.87,0.38
