timestamp,demographic_vo2_max,demographic_vo2_max_error,filtered_demographic_vo2_max,filtered_demographic_vo2_max_error
2022-06-03 02:00:00+02:00,49.35,3.0,49.35,3.0
2022-06-04 02:00:00+02:00,50.26,3.0,49.81,1.51
2022-06-05 02:00:00+02:00,50.57,3.0,50.07,1.03
2022-06-06 02:00:00+02:00,50.69,3.0,50.23,0.79
2022-06-07 02:00:00+02:00,50.91,3.0,50.38,0.66
2022-06-08 02:00:00+02:00,50.36,3.0,50.38,0.57
2022-06-09 02:00:00+02:00,50.66,3.0,50.43,0.52
2022-06-10 02:00:00+02:00,50.82,3.0,50.49,0.48
2022-06-11 02:00:00+02:00,50.3,3.0,50.46,0.45
2022-06-12 02:00:00+02:00,49.73,3.0,50.36,0.43
2022-06-13 02:00:00+02:00,49.62,3.0,50.26,0.41
2022-06-14 02:00:00+02:00,49.91,3.0,50.21,0.4
2022-06-15 02:00:00+02:00,49.56,3.0,50.13,0.39
2022-06-16 02:00:00+02:00,48.81,3.0,49.96,0.38
2022-06-17 02:00:00+02:00,48.71,3.0,49.8,0.38
